ModelID;CategoryID;Model;Codename;GeneralExtras
15963;1;Liquid Z320 Dual SIM;;
15964;1;Liquid Z330 LTE NA Dual SIM T01;;
15965;1;Phone G33 Dual SIM;;
15966;1;Phone I51 Dual SIM;;
15967;3;QQ Watch;;
15968;3;Moto 360 2nd Gen 2015 Women Smart Watch 360S;;
15969;1;Xperia Z5 Dual LTE E6633 S60;Sony Sumire DS;
15970;1;Xperia Z5 TD-LTE E6603 S60;Sony Sumire SS;
15971;1;One Touch Pop Up LTE Dual SIM;;
15972;1;Xperia Z5 Premium Dual SIM TD-LTE E6883;Sony Satsuki DS;
15973;1;One Touch Go Play LTE 7048X;;
15974;3;SM-R730V Gear S2 CDMA;Samsung Orbis;
15975;2;Predator 8 GT-810 32GB;;Haptic touch feedback
15976;1;SM-N920P Galaxy Note 5 TD-LTE 32GB;Samsung Noble;Active stylus
15977;1;SM-G928P Galaxy S6 Edge+ TD-LTE 64GB;Samsung Zen;Haptic touch feedback
15978;1;SM-G928V Galaxy S6 Edge+ LTE-A 32GB;Samsung Zen;
15979;1;SM-N920T Galaxy Note 5 LTE-A 64GB;Samsung Noble;Active stylus
15980;1;SM-N920A Galaxy Note 5 LTE-A 32GB;Samsung Noble;Active stylus
15981;1;SM-G928A Galaxy S6 Edge+ LTE-A 64GB;Samsung Zen;
15982;1;Liquid Jade Primo S58 LTE Dual SIM;;
15983;1;Liquid M320 Dual SIM;;
15984;1;Liquid M330 LTE NA Dual SIM TM01;;
15985;3;Moto 360 Sport Smart Watch 360SP;;
15986;1;F103 TD-LTE Dual SIM;;
15987;6;IdeaPad Y700-15ISK Touch;;
15988;2;Yoga Tablet 3 8.0 TD-LTE CN;;
15989;2;Predator 8 GT-810 64GB;;Haptic touch feedback
15990;2;Yoga Tablet 3 8.0 LTE EMEA YT3-850L;;
15991;2;Yoga Tablet 3 10.1 LTE EMEA;;
15992;2;YT3-X90X Yoga Tab 3 Pro 10.1 TD-LTE 32GB;;
15993;2;YT3-X90L Yoga Tab 3 Pro 10.1 TD-LTE 16GB;;
15994;3;Moto 360 2nd Gen 2015 Men 42mm Smart Watch 360S;;
15995;1;Xperia Z5 Dual TD-LTE E6683 S60;Sony Sumire DS;
15996;1;PB1-750N Phab TD-LTE Dual SIM Non-Asian;;
15997;2;Yoga Tablet 3 10.1 TD-LTE CN;;
15998;2;Yoga Tablet 3 10.1 WiFi;;
15999;1;ME Dual SIM TD-LTE GS55-6;;
16000;1;Xperia Z5 Premium Dual SIM LTE E6833;Sony Satsuki DS;Haptic touch feedback
16001;1;ME Pure Dual SIM TD-LTE GS53-6;;
16002;3;Moto 360 2nd Gen 2015 Men 46mm Smart Watch 360L;;
16003;1;Moto X Force 64GB Dual SIM TD-LTE XT1581;Motorola Bounce;
16004;1;Xperia Z5 Compact TD-LTE E5803 S50;Sony Suzuran;
16005;1;Mate S CRR-L09 Force Touch Premium Edition TD-LTE 128GB;Huawei Carrera;
16006;1;Xperia Z5 TD-LTE E6653 S60;Sony Sumire SS;
16007;1;Xperia Z5 Premium TD-LTE E6853;Sony Satsuki SS;
16008;1;ME Pro Dual SIM TD-LTE GS57-6;;
16009;1;Phone Q Terra Ultimate Edition Dual SIM TD-LTE;;
16010;3;SM-R730A Gear S2 3G;Samsung Orbis;
16011;1;SM-G928I Galaxy S6 Edge+ TD-LTE 64GB;Samsung Zen;
16012;1;Phone Q Luna Youth Edition Dual SIM 4G TD-LTE / 8681-A01;;
16013;1;S5.1 Pro GN9007 Dual SIM TD-LTE;;
16014;3;SM-R720 Gear S2;Samsung Orbis;
16015;3;SM-R732 Gear S2 Classic;Samsung Orbis;
16016;3;Watch Urbane Luxe Limited Edition;;
16017;1;PB1-770N Phab Plus TD-LTE Dual SIM;;
16018;1;Aquaris M4.5 4G LTE Dual SIM 8GB;;
16019;1;Aquaris M4.5 4G LTE Dual SIM 16GB;;
16020;1;Aquaris E5 4G LTE Dual SIM 8GB;;
16021;1;Aquaris M5 4G LTE Dual SIM 32GB;;
16022;1;Aquaris E5 4G LTE Dual SIM 16GB;;
16023;1;Aquaris M5 4G LTE Dual SIM 16GB;;
16024;1;Aquaris E4 Dual SIM;;
16025;1;Aquaris E6 Dual SIM;;
16026;1;Aquaris E5 FHD Dual SIM;;
16027;1;Aquaris E5 HD Dual SIM;;
16028;1;Aquaris E4.5 Dual SIM;;
16029;1;SM-N920V Galaxy Note 5 LTE-A 64GB;Samsung Noble;Active stylus
16030;1;P4000 Dual SIM TD-LTE;;
16031;1;Trunk Dual SIM LTE;;
16032;1;m2 M578A Dual SIM TD-LTE;Meizu Meilan 2;
16033;1;SM-G928T Galaxy S6 Edge+ LTE-A 64GB;Samsung Zen;
16034;1;SM-N9208 Galaxy Note 5 TD-LTE 32GB;Samsung Noble;Active stylus
16035;1;Q;;
16036;3;Chronos Eco Smart Watch;;
16037;1;Dive 30 LTE Dual SIM;;
16038;1;Desire 626s 4G LTE NA 8GB;;Haptic touch feedback
16039;1;iPhone 6s A1633 TD-LTE 64GB;Apple iPhone 8,2;Haptic touch feedback , Tactile touch feedback
16040;1;H634 G Stylo LTE;LG P1s;Haptic touch feedback , Active stylus
16041;3;Honor Zero Smartwatch;;
16042;1;Nexus 6P A1 TD-LTE 64GB H1511;Huawei Angler;
16043;2;Diamond Tab LTE;;
16044;1;SJ1.5 Version 2 Dual SIM;;
16045;1;SJ1.5 Version 1 Dual SIM;;
16046;1;SF1 TD-LTE Dual SIM 16GB;;
16047;1;SF1 TD-LTE Dual SIM 32GB;;
16048;1;Speed 7 ZP951 Dual SIM LTE;;
16049;1;G7 Plus TD-LTE Dual SIM RIO-TL00;Huawei Maimang 4;
16050;1;MX5 M575 Dual SIM TD-LTE 16GB;;
16051;1;DROID MAXX 2 LTE 16GB XT1565;Motorola Lux;
16052;1;SM-G928L Galaxy S6 Edge+ TD-LTE 32GB;Samsung Zen;Haptic touch feedback
16053;1;SM-G928K Galaxy S6 Edge+ TD-LTE 32GB;Samsung Zen;Haptic touch feedback
16054;1;SM-N920K Galaxy Note 5 TD-LTE 64GB;Samsung Noble;Active stylus
16055;1;SM-N920L Galaxy Note 5 TD-LTE 32GB;Samsung Noble;Active stylus
16056;1;SM-G928S Galaxy S6 Edge+ TD-LTE;Samsung Zen;Haptic touch feedback
16057;1;Aqua 4G Turbo TD-LTE Dual SIM;;
16058;1;F5 Dual SIM LTE;;
16059;1;Eluga ICON Dual SIM TD-LTE;;
16060;1;MX5 M575U Dual SIM TD-LTE 16GB;;
16061;1;Elements 50e Helium LTE Dual SIM;;
16062;1;Elements 50 Diamond S LTE Dual SIM;;
16063;1;SM-G9287C Galaxy S6 Edge+ TD-LTE;Samsung Zen;
16064;1;E455 Canvas Nitro 4G TD-LTE Dual SIM;;
16065;1;X5 Pro LTE Dual SIM;;
16066;1;G721C TD-LTE Dual SIM;;
16067;1;G721T TD-LTE Dual SIM;;
16068;1;M768 Selfy 4G LTE;;
16069;1;SM-N920S Galaxy Note 5 TD-LTE 64GB;Samsung Noble;Active stylus
16070;1;SM-G928X Galaxy S6 Edge+ LTE-A;Samsung Zen;
16071;3;Honor Xiao K Smartwatch K1-G01 / Watch Kid;;
16072;2;V940N G Pad II 10.1 LTE EU;;
16073;1;N928St TD-LTE Dual SIM;;
16074;1;GN152 TD-LTE;;
16075;1;Mi 4c TD-LTE Dual SIM 16GB 2015561;;
16076;1;Axon Tianji mini B2015 TD-LTE Dual SIM;;
16077;1;Vivo Y37L TD-LTE;;
16078;1;Fengshang Y82-520 TD-LTE Dual SIM;;
16079;1;Y82-820 TD-LTE Dual SIM;;
16080;2;ZenPad 10 Z300CL LTE JP 64GB;;
16081;2;ZenPad S 8.0 Z580CA JP 32GB;;
16082;2;ZenPad 8.0 Z380KL LTE JP 16GB;;
16083;2;Tablet 64GB;;
16084;1;Honor 7i Standard Edition Dual SIM TD-LTE ATH-CL00;;
16085;1;Honor 7i Standard Edition Dual SIM TD-LTE ATH-UL00;;
16086;1;Honor 7i Standard Edition Dual SIM TD-LTE ATH-TL00 / ATH-TL00H;;
16087;1;ZenFone 2 Deluxe Special Edition Dual SIM LTE ZE551ML 256GB;;
16088;1;SM-G928R4 Galaxy S6 Edge+ LTE-A 32GB;Samsung Zen;
16089;1;SM-G928F Galaxy S6 Edge+ LTE-A 32GB;Samsung Zen;
16090;1;R5s LTE Global;;
16091;1;R5s LTE US;;
16092;1;Ilium L1100 LTE;;
16093;1;ZenFone 2 Deluxe Global Dual SIM LTE ZE551ML 64GB;;
16094;1;SM-N920R4 Galaxy Note 5 LTE-A 32GB;Samsung Noble;Active stylus
16095;1;Valencia 2 Y100 Pro Dual SIM LTE;;
16096;1;Honor 7i Premium Edition Dual SIM TD-LTE ATH-AL00;;
16097;1;Moto X Play TD-LTE 16GB XT1561;Motorola Lux;
16098;1;HS-E71M Dual SIM TD-LTE;;
16099;1;HS-E71T Dual SIM TD-LTE;;
16100;1;Blackphone 2 BP2 LTE NA;;
16101;1;8681-M02 TD-LTE;;
16102;1;SM-N9208 Galaxy Note 5 TD-LTE 64GB;Samsung Noble;Active stylus
16103;1;Eluga T45 4G LTE Dual SIM;;
16104;1;Eluga I2 Dual SIM TD-LTE;;
16105;1;Eluga L2 4G Dual SIM TD-LTE;;
16106;1;One Touch Idol 3 5.5 LTE 6045Y;TCL i806;
16107;1;N9518 Warp Elite LTE;;
16108;1;VK605S LTE Dual SIM;;
16109;1;C1 LTE Dual SIM;;
16110;1;SM-G928W8 Galaxy S6 Edge+ LTE-A;Samsung Zen;
16111;2;SM-T357W Galaxy Tab A 8.0 LTE;;
16112;1;SM-G928I Galaxy S6 Edge+ TD-LTE 32GB;Samsung Zen;
16113;1;VK560 LTE Dual SIM;;
16114;1;F3 Pro Dual SIM LTE;;
16115;1;SM-N920P Galaxy Note 5 TD-LTE 64GB;Samsung Noble;Active stylus
16116;1;One G1 Dual SIM LTE;;
16117;1;Rainbow Lite 4G Dual SIM LTE;;
16118;1;Rainbow Up 4G Dual SIM LTE;;
16119;1;G7 Plus TD-LTE Dual SIM RIO-UL00;Huawei Maimang 4;
16120;2;SM-T357T Galaxy Tab A 8.0 LTE;;
16121;1;F1L LTE Dual SIM;;
16122;1;SM-G9280 Galaxy S6 Edge+ TD-LTE 32GB;Samsung Zen;
16123;1;ZenFone Go 5.0 Dual SIM ZC500TG 16GB;;
16124;2;SM-T715Y Galaxy Tab S2 8.0 LTE-A;;
16125;1;SM-N920W8 Galaxy Note 5 LTE-A;Samsung Noble;Active stylus
16126;1;Mate S CRR-UL00 Premium Edition Dual SIM TD-LTE 64GB / Ascend Mate 7S;Huawei Carrera;
16127;1;SM-G928T Galaxy S6 Edge+ LTE-A 32GB;Samsung Zen;
16128;1;H736 G4s Dual SIM LTE / G4 S;;
16129;1;X550 Pegasus 2 Plus Dual SIM TD-LTE 16GB;;
16130;2;Ellipsis 8 4G XLTE QTAQZ3;;
16131;1;F1 LTE Dual SIM;;
16132;1;Galicia X5 Dual SIM;;
16133;1;Valencia DG800 Dual SIM;;
16134;1;A316 Canvas Hue 2 Dual SIM;;
16135;1;G8 Standard Edition LTE Dual SIM RIO-L03;Huawei Maimang 4;
16136;1;SM-G928V Galaxy S6 Edge+ LTE-A 64GB;Samsung Zen;
16137;1;SM-N920F Galaxy Note 5 LTE-A 32GB;Samsung Noble;Active stylus
16138;2;V498 G Pad II 8.0;;
16139;1;Nura 2 Gris TD-LTE;;
16140;1;SM-G928P Galaxy S6 Edge+ TD-LTE 32GB;Samsung Zen;
16141;1;SM-G928A Galaxy S6 Edge+ LTE-A 32GB;Samsung Zen;
16142;1;SM-N920I Galaxy Note 5 TD-LTE 32GB;Samsung Noble;Haptic touch feedback , Active stylus
16143;1;SM-N920T Galaxy Note 5 LTE-A 32GB;Samsung Noble;Active stylus
16144;1;SM-N920V Galaxy Note 5 LTE-A 32GB;Samsung Noble;Active stylus
16145;1;SM-G928F Galaxy S6 Edge+ LTE-A 64GB;Samsung Zen;
16146;1;SM-N9200 Galaxy Note 5 TD-LTE;Samsung Noble;Active stylus
16147;1;Hongmi Note 2 / Redmi Note 2 Dual SIM TD-LTE 16GB 2015051;Xiaomi Hermes;Haptic touch feedback
16148;1;Hongmi Note 2 / Redmi Note 2 Prime Dual SIM TD-LTE 32GB;Xiaomi Hermes;
16149;1;S309 Dual SIM;;
16150;1;X150Q Win HD LTE Dual SIM;;
16151;1;X130Q Win Jr LTE Dual SIM;;
16152;1;Z1 TD-LTE Dual SIM Z1221;;
16153;1;G8 Premium Edition TD-LTE Dual SIM RIO-L02;Huawei Maimang 4;Haptic touch feedback
16154;1;Vibe P1 P1c72 Dual SIM TD-LTE;;
16155;1;SM-G388D Galaxy Active neo SC-01H / SGH-N533;;
16156;1;Q206U TD-LTE;;
16157;1;N928Dt TD-LTE Dual SIM;;
16158;1;ZenFone 2 Deluxe Dual SIM TD-LTE ZE551ML 128GB;;
16159;1;Discovery S1 LTE Dual SIM;;
16160;1;P580L TD-LTE;;
16161;1;P318L TD-LTE;;
16162;1;Moguta S1 LTE Dual SIM;;
16163;1;One Touch Elevate TD-LTE 4037V;;
16164;1;Ascend GX1 Premium Edition SC-TL10 TD-LTE Dual SIM;;
16165;1;Pioneer P2M Dual SIM;;
16166;1;ZenFone Go 5.0 Dual SIM ZC500TG 8GB;;
16167;1;V3 Youth Edition TD-LTE Dual SIM;;
16168;1;Y100 Plus LTE Dual SIM;;
16169;2;SM-T815 Galaxy Tab S2 9.7 LTE-A;;
16170;1;CAT S40 LTE Global Dual SIM;;Haptic touch feedback
16171;1;CAT S40 LTE NA;;
16172;1;Lemon X3 Dual SIM TD-LTE X3c50 32GB / Vibe X3;;
16173;1;Desire 728 TD-LTE Dual SIM D728t;HTC Tower;
16174;1;ZenFone 2 Deluxe Dual SIM TD-LTE ZE551ML 64GB;;
16175;1;Moto G 3rd Gen 2015 Dual SIM LTE 8GB XT1543;Motorola Osprey;
16176;1;Moto G 3rd Gen 2015 TD-LTE 16GB XT1548;Motorola Osprey;
16177;1;Moto G 3rd Gen 2015 LTE 8GB XT1541;Motorola Osprey;
16178;1;Lumia 950 TD-LTE / Lumia 940;Microsoft Talkman;Haptic touch feedback
16179;1;Desire 626 Dual SIM 4G LTE D626q;HTC A32;
16180;2;SM-T817P Galaxy Tab S2 9.7 TD-LTE;;
16181;1;Messi Top LTE Dual SIM;;
16182;1;Messi 2 4G LTE Dual SIM;;
16183;2;SM-T817W Galaxy Tab S2 9.7 LTE-A;;
16184;1;Z820 Obsidian LTE;;
16185;2;SM-T817V Galaxy Tab S2 9.7 XLTE;;
16186;1;ZenFone Max Dual SIM LTE TW ZC550KL 16GB;;
16187;1;Cloud 4G Star Dual SIM;;
16188;1;Iris X5 4G LTE Dual SIM;;
16189;1;A2560 Dual SIM TD-LTE;;
16190;1;5721 TD-LTE;;
16191;1;m2 M578 Global Dual SIM TD-LTE;Meizu Meilan 2;
16192;1;Xperia M5 LTE E5606;Sony Holly SS;
16193;1;Xperia M5 TD-LTE E5653;Sony Holly SS;
16194;1;Xperia M5 dual TD-LTE E5663;Sony Holly DS;
16195;2;SM-T817T Galaxy Tab S2 9.7 LTE-A;;
16196;1;Mate 8 Dual SIM TD-LTE 32GB NXT-AL10;Huawei Next;
16197;1;Moto X Style TD-LTE 32GB XT1570;Motorola Clark;
16198;1;Xperia M5 LTE E5603;Sony Holly SS;
16199;1;Camon C5 LTE Dual SIM;;
16200;1;Xperia M5 dual LTE E5643;Sony Holly DS;
16201;2;SM-T815N0 Galaxy Tab S2 9.7 LTE-A / SM-T815N;;
16202;1;Xperia C5 Ultra LTE E5506;Sony Lavender SS;
16203;1;Xperia C5 Ultra Dual LTE E5533;Sony Lavender DS;
16204;1;Xperia C5 Ultra Dual TD-LTE E5563;Sony Lavender DS;
16205;1;IQ II LTE Dual SIM;;
16206;1;Aqua Trend TD-LTE Dual SIM;;
16207;1;Moto G 3rd Gen 2015 LTE AM 16GB XT1540;Motorola Osprey;
16208;1;ZenFone 2 Laser 5.5 Dual SIM TD-LTE ZE550KL;;
16209;1;A51 Mirror 5 TD-LTE Dual SIM A51kc;;
16210;1;Y6 LTE LATAM SCL-L03 / Honor 4A;Huawei Scale;Haptic touch feedback
16211;1;M560 Dual SIM TD-LTE;;
16212;1;Desire 828 Dual SIM TD-LTE D828w;;
16213;1;SM-J500G/DS Galaxy J5 Duos TD-LTE;Samsung J500;
16214;1;HOMTOM HT6 Dual SIM LTE / T6;;
16215;1;Xperia M5 dual LTE E5633;Sony Holly DS;
16216;1;Xperia C5 Ultra TD-LTE E5553;Sony Lavender SS;
16217;1;Noir Z9 LTE;;
16218;1;B505 Dual SIM;;
16219;1;Linq L15 Dual SIM;;
16220;6;Chromebook Flip C100PA-DB2 32GB;;
16221;1;Y336-U02 Dual SIM;;
16222;1;Ascend Y336-A1;;Haptic touch feedback
16223;1;Y3 Y360-U42;;
16224;1;Y3 Dual SIM Y360-U61;;Haptic touch feedback
16225;1;Y3 Dual SIM Y360-U12;;
16226;1;Y3 Dual SIM Y360-U03 / Y360-U23 / Y360-U31;;
16227;1;Moto G 3rd Gen 2015 TD-LTE 8GB XT1548;Motorola Osprey;
16228;1;SM-G150NK Galaxy Folder LTE;;
16229;1;SM-G150NL Galaxy Folder LTE;;
16230;1;SM-G150NS Galaxy Folder LTE;;
16231;1;Moto G 3rd Gen 2015 LTE AM 8GB XT1540;Motorola Osprey;
16232;1;Venue 7 3G 3741;;
16233;2;SM-T2397 Galaxy Tab4 7.0 4G LTE TW;Samsung Degas;
16234;1;Moto G 3rd Gen 2015 Dual SIM LTE 16GB XT1543;Motorola Osprey;
16235;1;F580L Gentle LTE;;
16236;1;m2 M578M Dual SIM TD-LTE;Meizu Meilan 2;
16237;1;Moto G 3rd Gen 2015 HDTV Dual SIM LTE 16GB XT1544;Motorola Osprey;
16238;1;Moto X Pure Edition TD-LTE 64GB XT1575;Motorola Clark;
16239;1;SM-G903M/DS Galaxy S5 New Edition Duos LTE-A;Samsung Pacific;Haptic touch feedback
16240;1;Moto X Play LTE AM 16GB XT1563;Motorola Lux;Haptic touch feedback
16241;1;Moto X Play TD-LTE 32GB XT1562;Motorola Lux;Haptic touch feedback
16242;1;Moto X Style Global Dual SIM TD-LTE 32GB XT1572;Motorola Clark;
16243;2;SM-T815C Galaxy Tab S2 9.7 TD-LTE;;
16244;2;SM-T715C Galaxy Tab S2 8.0 TD-LTE;;
16245;1;ZenFone 2 Laser Dual SIM LTE TW JP 8GB ZE500KL;;
16246;1;One Touch Idol 3 5.5 LTE 6045F;TCL i806;
16247;1;Love T10 Dual SIM;;
16248;1;2 Global Dual SIM TD-LTE A2003 64GB;;
16249;1;M812 LTE;;
16250;1;M808 TD-LTE Dual SIM;;
16251;1;M370 TD-LTE Dual SIM;;
16252;1;Pixel V1 Dual SIM;;
16253;1;P586L Dual SIM TD-LTE;;
16254;1;E313 Canvas XPRESS 2 Dual SIM;;
16255;1;2 Dual SIM LTE-A NA A2005 64GB;;
16256;1;Y541 Y5 LTE;;
16257;1;Vivo V1Max TD-LTE Dual SIM;;
16258;1;Vivo V1 TD-LTE Dual SIM;;
16259;2;Mediapad M2 8.0 Premium Edition TD-LTE M2-801L;;
16260;2;Mediapad M2 8.0 Premium Edition WiFi M2-801w;;
16261;1;8721 TD-LTE Dual SIM;;
16262;1;Honor 7 Standard Edition Dual SIM TD-LTE PLK-CL00;Huawei Plank;
16263;3;olleh ttok-ttok Smart Watch;;
16264;2;7202 Latitude 12 Rugged Tablet;Dell Livingstone;
16265;1;G7 Plus TD-LTE Dual SIM RIO-CL00;Huawei Maimang 4;
16266;1;G7 Plus TD-LTE Dual SIM RIO-AL00;Huawei Maimang 4;
16267;1;Flair Z1 Dual SIM;;
16268;2;SM-P550 Galaxy Tab A 9.7 WiFi with S Pen 32GB / Galaxy Tab A Plus;;Active stylus
16269;1;Mi 4i Dual SIM TD-LTE 32GB 2015015;Xiaomi Ferrari;Haptic touch feedback
16270;2;SM-T715N0 Galaxy Tab S2 8.0 LTE-A 32GB / SM-T715N;;
16271;1;SM-J110H/DS Galaxy J1 Ace 3G Duos / SM-J110H/DD;;
16272;1;SM-J500Y Galaxy J5 LTE;Samsung J500;Haptic touch feedback
16273;1;Z8 TD-LTE Dual SIM;;
16274;1;Y6 LTE EU SCL-L01;Huawei Scale;Haptic touch feedback
16275;1;ZenFone 2E 4G LTE US ZE500CL;;
16276;1;Hammer LTE Dual SIM;;
16277;1;SM-G150N0 Galaxy Folder LTE;;
16278;6;Chromebook C201 16GB;;
16279;6;Chromebook Flip C100PA-DB1 16GB;;
16280;2;Tablet 2 502LV LTE Dual SIM 16GB;Lenovo Arnold 8;
16281;1;Hydro Wave C6740 LTE;;
16282;1;Honor 4A Dual SIM TD-LTE CN SCL-AL00;Huawei Scale;Haptic touch feedback
16283;1;Honor 4A Dual SIM TD-LTE CN SCL-TL00 / SCL-TL00H;Huawei Scale;Haptic touch feedback
16284;2;Lenovo Tablet 2 501LV LTE Dual SIM 16GB;Lenovo Arnold 8;
16285;1;One Touch Pixi 3 5.0 LTE 5065A;;
16286;1;Axon Tianji A2015 TD-LTE Dual SIM / Axon Lux;;
16287;1;Q7;;
16288;3;Axon Watch;;
16289;1;Vivo Y937 TD-LTE;;
16290;1;Uno LTE;;
16291;1;Honor 4A Dual SIM TD-LTE CN SCL-CL00;Huawei Scale;Haptic touch feedback
16292;1;M823 N1 Max Dual SIM TD-LTE;;
16293;1;Dazen Note3 A8676-A01 TD-LTE Dual SIM;;
16294;2;SM-T715 Galaxy Tab S2 8.0 LTE-A 64GB;;
16295;1;YU5510 Yu Yureka Plus TD-LTE Dual SIM;;Haptic touch feedback
16296;1;X155 Max Dual SIM;;
16297;1;Elements 50c Neon;;
16298;2;SM-T817A Galaxy Tab S2 9.7 LTE-A;;
16299;1;PET LTE Dual SIM 32GB;;
16300;2;Mediapad M2 8.0 Standard Edition WiFi M2-801w;;
16301;2;Mediapad M2 8.0 Standard Edition TD-LTE M2-803L;;
16302;1;2 FP2 Dual SIM LTE;;Haptic touch feedback
16303;1;Urbano V02 WiMAX2+ KYV34;;Haptic touch feedback
16304;1;SM-G925J Galaxy S6 Edge WiMAX 2+ SCV31 32GB;Samsung Zero;
16305;1;D107 L Series III L20 Tri SIM;;
16306;1;D157 L Series III L35 Dual SIM TV;;
16307;1;D290g L Fino / D290AR L70 Fino;;
16308;1;D722p G3 Beat;LG B2 Mini;
16309;1;H420 Spirit 3G;LG Y70;Haptic touch feedback
16310;1;London 4G LTE;;
16311;3;SM-R730 Gear S2 3G / Gear A;Samsung Orbis;
16312;1;SM-N920A Galaxy Note 5 LTE-A 64GB;Samsung Noble;Active stylus
16313;1;SM-G9287 Galaxy S6 Edge+ Dual SIM TD-LTE / Galaxy S6 Edge Plus;Samsung Zen;
16314;5;iPod touch 6th generation A1574 64GB;Apple iPod 7,1;
16315;5;iPod touch 6th generation A1574 32GB;Apple iPod 7,1;
16316;5;iPod touch 6th generation A1574 16GB;Apple iPod 7,1;
16317;1;SM-A800F/DS Galaxy A8 Duos TD-LTE;;Haptic touch feedback
16318;1;SM-A800S Galaxy A8 LTE;;
16319;1;M60 Dual SIM LTE;;
16320;1;FW502 LTE;;
16321;1;N9521 Boost Max+ 4G LTE / Boost Max Plus;;Haptic touch feedback
16322;1;Aqua Xtreme V Dual SIM;;
16323;1;SM-A800YZ Galaxy A8 Duos TD-LTE / SM-A800IZ;;
16324;1;Aqua Power+ Dual SIM;;
16325;3;iRist Smart Watch 3G AM;;
16326;5;iPod touch 6th generation A1574 128GB;Apple iPod 7,1;
16327;1;Moto G 3rd Gen 2015 LTE 16GB XT1541;Motorola Osprey;
16328;1;SM-Z300H/DS Z3 Duos / SM-Z300H/DD;;
16329;1;Blade D6 TD-LTE Dual SIM;;
16330;1;Titanium MachOne Plus Dual SIM;;
16331;1;HTC Desire 626 4G LTE D626s;;Haptic touch feedback
16332;1;Desire 526 4G LTE;;Haptic touch feedback
16333;1;Desire 520 4G LTE NA;;
16334;1;Sharp Aquos Phone K 4G LTE SHF32;;Haptic touch feedback
16335;1;Note Pro Dual SIM;;
16336;1;T33 Dual SIM;;
16337;1;Eluga Z Dual SIM;;
16338;2;Iconia Tab A3-A30 WiFi 32GB;;
16339;1;Fire Pro LTE Dual SIM;;
16340;1;Axon Pro A1P LTE NA 32GB;;
16341;1;Mos1 TD-LTE;;
16342;1;HS-E70T Dual SIM TD-LTE;;
16343;1;M3S Marathon TD-LTE Dual SIM;;
16344;1;P608L Dual SIM TD-LTE;;
16345;1;A5100 TD-LTE;;
16346;1;One Touch Idol 3 5.5 TD-LTE;TCL i806;
16347;1;Hongmi Note 2 / Redmi Note 2 Dual SIM TD-LTE 16GB 2015052;Xiaomi Hermes;
16348;1;F240S Optimus G Pro 5.5;;Haptic touch feedback , Tactile touch feedback
16349;3;A28 Smart Watch;;
16350;3;Wrist PDA Watch;;
16351;3;Wrist PDA 2.0 FX2008 / FX2009;;
16352;1;Nubia My Prague Elite Edition Dual SIM TD-LTE NX513J;ZTE 513J;
16353;1;Nubia My Prague Dual SIM TD-LTE NX513J;ZTE 513J;
16354;3;Abacus Wrist PDA 2.0 AU5005 / AU5006 / AU5007 / AU5008;;
16355;1;Vibe P1m P1mc50 Dual SIM TD-LTE;;
16356;1;SM-G925K Galaxy S6 Edge 128GB LTE-A;Samsung Zero;
16357;1;SM-G925K Galaxy S6 Edge 64GB LTE-A;Samsung Zero;
16358;1;SM-G925L Galaxy S6 Edge 128GB LTE-A;Samsung Zero;
16359;1;SM-G925L Galaxy S6 Edge 64GB LTE-A;Samsung Zero;
16360;1;SM-G925S Galaxy S6 Edge 128GB LTE-A;Samsung Zero;
16361;1;SM-G925S Galaxy S6 Edge 64GB LTE-A;Samsung Zero;
16362;1;SM-G920L Galaxy S6 LTE-A 64GB;Samsung Zero F;
16363;1;SM-G920L Galaxy S6 LTE-A 32GB;Samsung Zero F;
16364;1;SM-G920K Galaxy S6 LTE-A 64GB;Samsung Zero F;
16365;1;SM-G920K Galaxy S6 LTE-A 32GB;Samsung Zero F;
16366;1;SM-G920S Galaxy S6 LTE-A 32GB;Samsung Zero F;Haptic touch feedback
16367;1;SM-G920S Galaxy S6 LTE-A 64GB;Samsung Zero F;Haptic touch feedback
16368;1;Desire 728 TD-LTE Dual SIM D728w;HTC Tower;
16369;1;Vivo Y33L TD-LTE;;
16370;1;Neo 5s MX Dual SIM LTE;;Haptic touch feedback
16371;1;SM-G920I Galaxy S6 LTE-A 128GB;Samsung Zero F;
16372;1;SM-G920I Galaxy S6 LTE-A 64GB;Samsung Zero F;
16373;1;Neo 5 2015 Global Dual SIM;;
16374;1;Xolo Black Dual SIM TD-LTE;;
16375;1;Rock M6752 Dual SIM TD-LTE;;
16376;1;Honor 7 Standard Edition Dual SIM TD-LTE PLK-UL00;Huawei Plank;
16377;1;H731 G4s LTE / G4 S;;
16378;1;Hongmi 2 4G / Redmi 2 Dual SIM TD-LTE 2014112;;
16379;1;Mi Note Dual SIM TD-LTE 16GB 2014618;Xiaomi Virgo;
16380;1;Hongmi Note 1s / Redmi Note 1s Dual SIM TD-LTE 8GB 2014910;Xiaomi Gucci;
16381;1;Hongmi Note 1s / Redmi Note 1s Dual SIM TD-LTE 8GB 2014911;Xiaomi Gucci;
16382;1;Hongmi Note 1s / Redmi Note 1s Dual SIM TD-LTE 8GB 2014916;Xiaomi Gucci;
16383;1;Hongmi Note 1s / Redmi Note 1s Dual SIM TD-LTE 8GB 2014912;Xiaomi Gucci;
16384;1;Hongmi Note 1s / Redmi Note 1s Dual SIM TD-LTE 16GB 2014915;Xiaomi Gucci;
