DeviceID,BrandID,ModelID,DisplayID,CameraID,ConnectivityID,OSID,PhysicalSpecID,ReleasedYear,ReleasedAnnounced
14615,31,14711,2717,10962,314,155,8085,2016,2016-07-01
14616,5,14712,2306,10789,384,149,8568,2016,2016-07-01
14617,21,14713,2727,10843,212,149,8131,2016,2016-07-01
14618,156,14714,1834,11486,255,155,8569,2016,2016-07-01
14619,5,14715,2431,11487,299,343,8570,2016,2016-07-01
14620,5,14716,2198,10444,340,149,8571,2016,2016-07-01
14621,108,14717,2730,10773,387,343,8572,2016,2016-07-01
14622,5,14718,2775,11403,464,149,8516,2016,2016-07-01
14623,73,14719,1908,11018,523,162,8573,2016,2016-07-01
14624,73,14720,1908,11018,523,162,8573,2016,2016-07-01
14625,73,14721,1511,10079,523,162,8574,2016,2016-07-01
14626,73,14722,1511,10079,523,162,8574,2016,2016-07-01
14627,156,14723,2757,10887,450,343,8575,2016,2016-07-01
14628,5,14724,2756,11463,261,149,8576,2016,2016-07-01
14629,162,14725,1886,10685,249,260,8577,2016,2016-07-01
14630,96,14726,2245,11018,261,162,8578,2016,2016-07-01
14631,188,14727,1511,10365,340,149,8579,2016,2016-07-01
14632,412,14728,1886,10685,249,465,8580,2016,2016-07-01
14633,409,14729,2306,11405,210,149,8581,2016,2016-07-01
14634,279,14730,2762,11471,336,149,8582,2016,2016-07-01
14635,31,14731,1162,10058,254,155,8583,2016,2016-07-01
14636,31,14732,1162,10058,254,155,8584,2016,2016-07-01
14637,31,14733,1162,10058,521,155,8585,2016,2016-07-01
14638,5,14734,1683,10439,340,155,8562,2016,2016-07-01
14639,31,14735,1162,10058,282,155,8586,2016,2016-07-01
14640,350,14736,2757,10887,450,149,8508,2016,2016-07-01
14641,11,14737,2163,11406,318,149,8485,2016,2016-07-01
14642,21,14738,2780,11488,383,162,8587,2016,2016-07-01
14643,156,14739,2757,10887,450,149,8508,2016,2016-07-01
14644,41,14740,2393,11095,261,155,8588,2016,2016-07-01
14645,41,14741,1534,11193,335,162,6644,2016,2016-07-01
14646,41,14742,2511,10934,344,299,8589,2016,2016-06-28
14647,108,14743,2781,11489,524,155,8590,2016,2016-07-01
14648,5,14744,1681,10439,280,149,3390,2016,2016-07-01
14649,50,14745,2782,10030,364,320,8591,2014,2014-07-01
14650,5,14746,2198,10444,340,155,8442,2016,2016-07-01
14651,359,14747,1511,11018,261,155,8592,2016,2016-07-01
14652,31,14748,2019,10209,282,149,8322,2016,2016-07-01
14653,297,14749,2376,10685,314,467,8593,2016,2016-07-01
14654,41,14750,1908,10079,249,260,8594,2016,2016-07-01
14655,108,14751,2019,10029,512,162,8261,2016,2016-07-01
14656,31,14752,2019,10209,282,149,8553,2016,2016-07-01
14657,50,14753,2148,10437,248,300,8595,2016,2016-04-18
14658,41,14754,1511,10079,261,260,8596,2016,2016-07-01
14659,41,14755,2245,10079,248,260,8597,2016,2016-07-01
14660,156,14756,2783,11350,451,149,8598,2016,2016-07-01
14661,108,14757,2019,11490,512,162,8261,2016,2016-07-01
14662,11,14758,2206,11491,249,155,8599,2016,2016-07-01
14663,279,14759,1534,11471,154,149,8600,2016,2016-07-01
14664,31,14760,2513,11402,154,149,8601,2016,2016-07-01
14665,413,14761,2784,11464,251,149,8602,2016,2016-07-01
14666,49,14762,2306,11492,316,149,8603,2016,2016-07-01
14667,49,14763,2306,11492,316,149,8604,2016,2016-07-01
14668,49,14764,1511,10685,314,475,8444,2016,2016-07-01
14669,228,14765,2091,10365,249,260,8605,2016,2016-07-01
14670,228,14766,2091,10365,249,260,8606,2016,2016-07-01
14671,228,14767,2091,10365,249,299,8606,2016,2016-07-01
14672,108,14768,2405,10528,373,435,8607,2015,2015-07-01
14673,108,14769,2405,10528,252,435,8608,2015,2015-07-01
14674,108,14770,2785,11493,493,320,8609,2014,2014-07-01
14675,108,14771,2057,10029,340,260,8610,2015,2015-07-01
14676,108,14772,2786,11093,500,151,8611,2015,2015-07-01
14677,31,14773,2762,11382,383,149,8612,2016,2016-07-01
14678,277,14774,2574,11072,311,149,8613,2016,2016-07-01
14679,409,14775,2306,11405,210,149,8614,2016,2016-07-01
14680,96,14776,2245,10079,261,162,8615,2016,2016-07-01
14681,253,14777,1886,10685,252,162,8616,2016,2016-07-01
14682,13,14778,2245,10297,314,299,8567,2016,2016-07-01
14683,41,14779,2787,10886,406,320,8617,2015,2015-07-01
14684,31,14780,2019,10711,282,149,8433,2016,2016-07-01
14685,108,14781,2640,10028,353,253,7869,2016,2016-02-14
14686,31,14782,1968,10960,249,260,7624,2016,2016-07-01
14687,108,14783,2648,11369,336,149,7627,2016,2016-02-21
14688,5,14784,2788,11494,375,149,8618,2016,2016-07-01
14689,108,14785,2685,11399,451,155,8619,2016,2015-09-09
14690,41,14786,1784,10444,261,260,7066,2015,2015-07-01
14691,108,14787,1908,10345,399,155,8620,2016,2016-07-01
14692,108,14788,2648,11369,336,149,8621,2016,2016-02-21
14693,108,14789,2706,10029,513,149,7869,2016,2016-07-01
14694,31,14790,1534,10029,399,149,8622,2016,2016-07-01
14695,31,14791,1511,10079,249,155,8464,2016,2016-07-01
14696,277,14792,2628,11436,249,260,8623,2016,2016-07-01
14697,341,14793,2336,10810,401,260,8624,2016,2016-07-01
14698,168,14794,2789,10685,254,149,8625,2016,2016-07-01
14699,267,14795,1511,10079,261,260,8626,2016,2016-07-01
14700,31,14796,2019,10711,282,343,8433,2016,2016-07-01
14701,393,14797,1511,10079,261,465,8627,2016,2016-07-01
14702,11,14798,2206,11118,251,151,8628,2016,2016-07-01
14703,31,14799,2019,11382,154,149,8480,2016,2016-07-01
14704,108,14800,1908,10345,258,155,8629,2016,2016-07-01
14705,49,14801,1511,10685,314,475,8444,2016,2016-07-01
14706,5,14802,1498,10433,399,149,8630,2016,2016-07-01
14707,5,14803,2277,10771,525,393,8631,2016,2016-07-01
14708,28,14804,2507,10444,373,155,8632,2016,2016-07-01
14709,31,14805,1534,10029,399,155,8622,2016,2016-07-01
14710,267,14806,1511,10079,261,260,8633,2016,2016-07-01
14711,168,14807,2245,10079,261,260,8634,2016,2016-07-01
14712,156,14808,2757,10887,450,149,8508,2016,2016-07-01
14713,341,14809,1534,10685,312,155,8635,2016,2016-07-01
14714,267,14810,2545,10079,261,260,8636,2016,2016-07-01
14715,107,14811,1534,11495,526,149,8637,2016,2016-07-01
14716,156,14812,2790,10887,383,149,8638,2016,2016-04-02
14717,156,14813,2757,10887,450,149,8508,2016,2016-07-01
14718,414,14814,1511,10685,249,260,8639,2016,2016-07-01
14719,31,14815,2019,11382,154,149,8480,2016,2016-07-01
14720,41,14816,2245,10079,314,260,8640,2016,2016-07-01
14721,13,14817,2653,10861,343,155,8641,2016,2016-07-01
14722,13,14818,2466,10121,343,155,8642,2016,2016-07-01
14723,13,14819,1886,10685,375,155,8643,2016,2016-07-01
14724,108,14820,2648,11369,450,149,7627,2016,2016-02-21
14725,108,14821,2467,10773,258,162,8530,2016,2016-07-01
14726,28,14822,1936,10079,512,260,8644,2015,2015-07-01
14727,124,14823,1886,10685,261,260,8645,2016,2016-07-01
14728,31,14824,2019,11382,383,343,8480,2016,2016-07-01
14729,108,14825,2648,11369,450,149,7627,2016,2016-02-21
14730,108,14826,2057,11465,340,151,8646,2015,2015-07-01
14731,108,14827,1784,10528,249,155,7594,2015,2015-07-01
14732,108,14828,2791,10830,251,320,8647,2014,2014-07-01
14733,108,14829,2792,11369,451,155,8619,2015,2015-09-02
14734,31,14830,1511,10685,249,155,8648,2016,2016-07-01
14735,49,14831,2709,11190,314,155,8649,2016,2016-07-01
14736,415,14832,1511,10263,249,478,8650,2016,2016-07-01
14737,31,14833,1511,10058,252,299,8651,2016,2016-07-01
14738,5,14834,1681,10439,252,149,3390,2016,2016-07-01
14739,31,14835,2574,11382,383,149,8548,2016,2016-07-01
14740,108,14836,2019,10773,411,162,8261,2016,2016-07-01
14741,132,14837,2680,11496,416,162,8652,2016,2016-07-01
14742,5,14838,1681,10558,340,279,7651,2016,2016-07-01
14743,162,14839,2275,10079,249,260,8653,2016,2016-07-01
14744,31,14840,2019,11382,154,149,8654,2016,2016-07-01
14745,31,14841,2574,11497,193,149,8548,2016,2016-07-01
14746,31,14842,2019,11382,154,149,8654,2016,2016-07-01
14747,154,14843,2519,11192,251,260,8655,2016,2016-07-01
14748,416,14844,1511,10079,249,465,8656,2016,2016-07-01
14749,5,14845,1681,10439,252,155,8146,2016,2016-07-01
14750,26,14846,1511,10685,400,155,8657,2016,2016-07-01
14751,335,14847,1886,10685,249,260,8658,2016,2016-07-01
14752,216,14848,1968,10444,261,260,8659,2016,2016-07-01
14753,108,14849,1908,10079,258,155,8660,2016,2016-07-01
14754,108,14850,2057,10079,340,151,8661,2015,2015-07-01
14755,50,14851,2746,11498,249,260,8662,2016,2016-07-01
14756,132,14852,1886,10758,249,260,8663,2015,2015-07-01
14757,108,14853,2467,10773,342,162,8664,2016,2016-07-01
14758,5,14854,1505,10433,249,155,8665,2016,2016-07-01
14759,5,14855,2198,10365,252,155,8314,2016,2016-07-01
14760,277,14856,2574,10121,311,343,8666,2016,2016-07-01
14761,253,14857,1511,10079,252,162,8667,2016,2016-07-01
14762,108,14858,2793,10079,375,320,8668,2014,2014-07-01
14763,108,14859,2786,11093,500,435,8669,2015,2015-07-01
14764,354,14860,2794,11449,261,260,8670,2016,2016-07-01
14765,2,14861,2443,11353,267,479,8671,2016,2016-07-01
14766,2,14862,2443,11353,366,479,8672,2016,2016-07-01
14767,5,14863,2277,10771,467,393,8631,2016,2016-07-01
14768,2,14864,2146,11353,292,480,8673,2016,2016-03-21
14769,264,14865,1968,11018,249,162,8674,2016,2016-07-01
14770,277,14866,1511,11018,261,260,8675,2016,2016-07-01
14771,5,14867,1681,10439,340,149,8146,2016,2016-07-01
14772,108,14868,1511,10079,258,162,8676,2016,2016-07-01
14773,108,14869,2730,10029,486,149,8141,2016,2016-07-01
14774,5,14870,1683,10439,340,155,8562,2016,2016-07-01
14775,5,14871,2430,11150,299,371,6394,2016,2016-02-21
14776,5,14872,1683,10439,340,155,8562,2016,2016-07-01
14777,26,14873,1534,10685,400,155,8677,2016,2016-07-01
14778,168,14874,1886,10079,251,162,8678,2016,2016-07-01
14779,41,14875,2245,10079,314,260,8640,2016,2016-07-01
14780,5,14876,2431,10671,299,149,8463,2016,2016-07-01
14781,5,14877,1505,10433,249,155,8665,2016,2016-07-01
14782,26,14878,2795,10079,251,260,8679,2016,2016-07-01
14783,225,14879,1511,10079,249,260,8680,2016,2016-07-01
14784,108,14880,2730,10029,495,162,8283,2016,2016-07-01
14785,108,14881,2648,11369,450,149,8681,2016,2016-02-21
14786,108,14882,2648,11369,450,149,7627,2016,2016-02-21
14787,108,14883,2786,11093,500,435,8682,2015,2015-07-01
14788,41,14884,1834,10111,307,155,8357,2016,2016-07-01
14789,2,14885,2146,11353,292,480,7721,2016,2016-07-01
14790,108,14886,2648,11459,450,149,8683,2016,2016-07-01
14791,2,14887,2443,11353,267,479,8684,2016,2016-07-01
14792,118,14888,1511,10758,261,162,8685,2016,2016-07-01
14793,31,14889,2796,10771,249,150,8686,2016,2016-07-01
14794,2,14890,2661,11353,292,480,8673,2016,2016-03-21
14795,348,14891,2245,10758,261,260,8687,2016,2016-07-01
14796,108,14892,2684,10773,353,253,8688,2016,2016-07-01
14797,5,14893,1683,10439,340,444,8526,2016,2016-07-01
14798,118,14894,1511,10758,527,260,8689,2016,2016-07-01
14799,96,14895,1511,11192,249,155,8690,2016,2016-07-01
14800,2,14896,2661,11353,292,481,7721,2016,2016-07-01
14801,2,14897,2443,11353,528,479,8691,2016,2016-07-01
14802,228,14898,2091,10365,249,260,8606,2016,2016-07-01
14803,108,14899,2648,11369,450,149,7627,2016,2016-02-21
14804,108,14900,2684,10029,353,253,8141,2016,2016-07-01
14805,5,14901,1683,10439,340,155,8562,2016,2016-07-01
14806,2,14902,2617,10499,366,481,8692,2016,2016-07-01
14807,341,14903,1908,10345,529,260,8693,2015,2015-07-01
14808,26,14904,2795,10079,249,151,8694,2016,2016-07-01
14809,2,14905,2443,11353,267,479,8695,2016,2016-07-01
14810,2,14906,2443,11353,528,479,8696,2016,2016-07-01
14811,2,14907,2146,11353,292,481,7721,2016,2016-03-21
14812,2,14908,2661,11353,292,481,8673,2016,2016-07-01
14813,108,14909,2648,11459,450,149,8697,2016,2016-02-21
14814,108,14910,2648,11459,450,149,8346,2016,2016-02-21
14815,417,14911,1886,10029,261,260,8698,2016,2016-07-01
14816,168,14912,1886,10029,261,155,8699,2016,2016-07-01
14817,414,14913,1834,10685,249,435,8700,2015,2015-07-01
14818,243,14914,1968,10444,530,260,8701,2016,2016-07-01
14819,310,14915,2797,11479,423,149,8702,2016,2016-07-01
14820,5,14916,2430,10671,299,149,8361,2016,2016-07-01
14821,108,14917,2683,11399,330,445,7627,2016,2016-02-21
14822,418,14918,1534,10192,250,260,8703,2015,2015-07-01
14823,134,14919,1534,11499,249,155,8704,2016,2016-07-01
14824,108,14920,2240,10345,249,155,8705,2016,2016-07-01
14825,5,14921,2430,11150,299,371,6394,2016,2016-02-21
14826,5,14922,2431,10671,299,343,6395,2016,2016-02-21
14827,168,14923,1511,10758,249,260,8706,2016,2016-07-01
14828,108,14924,2648,11369,450,149,7627,2016,2016-02-21
14829,379,14925,2555,10192,254,162,8707,2016,2016-07-01
14830,379,14926,2555,10192,254,465,8707,2016,2016-07-01
14831,108,14927,1784,10345,261,155,8708,2016,2016-07-01
14832,108,14928,1511,10079,180,162,8709,2016,2016-07-01
14833,5,14929,2747,10433,249,155,8710,2016,2016-07-01
14834,5,14930,2430,10671,299,343,8361,2016,2016-07-01
14835,374,14931,1886,10079,249,260,8711,2016,2016-07-01
14836,5,14932,2340,10040,438,482,8712,2016,2016-07-01
14837,5,14933,2708,11500,340,155,8713,2016,2016-07-01
14838,108,14934,2467,10029,353,155,7868,2016,2016-07-01
14839,98,14935,2798,11501,248,483,8714,2014,2014-07-01
14840,26,14936,2799,11502,307,155,8715,2016,2016-07-01
14841,394,14937,1511,10365,249,260,8716,2015,2015-07-01
14842,419,14938,2415,10685,252,260,8717,2016,2016-07-01
14843,375,14939,1511,10079,249,260,8718,2016,2016-07-01
14844,5,14940,2431,10671,222,445,8463,2016,2016-07-01
14845,168,14941,2275,10079,252,260,8719,2016,2016-07-01
14846,264,14942,2091,10079,258,260,8720,2016,2016-07-01
14847,96,14943,2574,11192,258,155,8721,2016,2016-07-01
14848,31,14944,2019,11382,154,149,8480,2016,2016-07-01
14849,108,14945,2467,10773,314,253,8722,2016,2016-07-01
14850,5,14946,2747,10433,248,155,8285,2016,2016-07-01
14851,13,14947,1511,10685,251,155,8723,2016,2016-07-01
14852,5,14948,2340,10040,438,482,8712,2016,2016-07-01
14853,13,14949,1511,10685,251,155,8724,2016,2016-07-01
14854,375,14950,1886,10263,249,260,8725,2016,2016-07-01
14855,420,14951,1886,10685,249,435,8726,2016,2016-07-01
14856,108,14952,2648,11459,450,149,7627,2016,2016-02-21
14857,5,14953,2708,11500,252,155,8713,2016,2016-07-01
14858,5,14954,2431,10671,299,343,6395,2016,2018-02-21
14859,11,14955,1886,10758,510,155,8532,2016,2016-07-01
14860,108,14956,2405,10345,399,155,8429,2016,2016-07-01
14861,22,14957,1511,10029,254,155,8452,2016,2016-07-01
14862,5,14958,2466,10439,340,155,8727,2016,2016-07-01
14863,5,14959,1505,10433,249,155,8728,2016,2016-07-01
14864,5,14960,1505,10433,249,155,8665,2016,2016-07-01
14865,348,14961,1908,10444,531,260,8729,2016,2016-07-01
14866,41,14962,1534,11245,314,260,8730,2016,2016-07-01
14867,5,14963,2431,10671,299,445,8463,2016,2016-07-01
14868,282,14964,2336,11072,251,260,8731,2016,2016-07-01
14869,216,14965,2225,10436,399,162,8732,2016,2016-07-01
14870,168,14966,1534,10685,258,155,8733,2016,2016-07-01
14871,11,14967,2163,11036,532,151,8734,2016,2016-07-01
14872,26,14968,2799,11503,154,149,8735,2016,2016-07-01
14873,5,14969,2204,10671,299,149,8462,2016,2016-07-01
14874,13,14970,2466,10121,343,155,8642,2016,2016-07-01
14875,31,14971,2800,11504,371,484,8736,2012,2012-07-01
14876,13,14972,1886,10685,375,155,8643,2016,2016-07-01
14877,13,14973,2653,10861,343,155,8737,2016,2016-07-01
14878,11,14974,2536,11491,252,151,8738,2015,2015-07-01
14879,11,14975,2536,11491,252,151,8739,2015,2015-07-01
14880,108,14976,2405,10345,252,155,7650,2016,2016-07-01
14881,5,14977,2431,10671,299,149,8463,2016,2016-07-01
14882,108,14978,2648,11369,450,445,8621,2016,2016-02-21
14883,5,14979,2747,10433,249,155,8710,2016,2016-07-01
14884,5,14980,2430,10671,299,149,8740,2016,2016-07-01
14885,5,14981,1499,11494,254,435,8741,2016,2016-07-01
14886,168,14982,2245,10685,261,260,8742,2016,2016-07-01
14887,156,14983,2696,11453,299,162,8743,2016,2016-07-01
14888,5,14984,2430,10671,299,343,8462,2016,2016-07-01
14889,13,14985,2801,10079,249,155,8744,2015,2015-07-01
14890,5,14986,2708,11500,252,155,8713,2016,2016-07-01
14891,168,14987,1886,10029,261,155,8699,2016,2016-07-01
14892,168,14988,1908,10444,261,260,8745,2016,2016-07-01
14893,341,14989,2353,10444,401,260,8746,2016,2016-07-01
14894,131,14990,1534,10685,252,162,8747,2016,2016-07-01
14895,182,14991,1511,10079,254,149,8748,2016,2016-07-01
14896,41,14992,1511,10079,249,155,8749,2016,2016-07-01
14897,5,14993,1683,11505,512,155,8750,2016,2016-07-01
14898,5,14994,2430,10671,222,149,6394,2016,2016-02-21
14899,253,14995,2091,10444,249,465,8751,2016,2016-07-01
14900,421,14996,2336,10685,390,465,8752,2016,2016-07-01
14901,341,14997,1511,10365,261,260,8753,2016,2016-07-01
14902,5,14998,2431,10671,299,371,8463,2016,2016-07-01
14903,222,14999,1886,10685,261,260,8754,2016,2016-07-01
14904,341,15000,1511,10365,261,155,8755,2016,2016-07-01
14905,404,15001,1511,11018,251,260,8756,2016,2016-07-01
14906,11,15002,2536,11491,252,151,8739,2015,2015-07-01
14907,5,15003,2638,11506,353,149,8525,2016,2016-07-01
14908,26,15004,2799,11503,307,155,8715,2016,2016-07-01
14909,5,15005,2340,10040,438,482,8712,2016,2016-07-01
14910,5,15006,2430,10671,222,343,8462,2016,2016-02-21
14911,182,15007,1511,10365,251,240,5519,2016,2016-07-01
14912,21,15008,2780,11488,383,162,8757,2016,2016-07-01
14913,5,15009,2340,10040,533,482,8712,2016,2016-07-01
14914,11,15010,2536,11491,252,151,8738,2015,2015-07-01
14915,422,15011,1511,11072,251,260,8758,2016,2016-07-01
14916,182,15012,1511,10685,254,149,8759,2016,2016-07-01
14917,245,15013,1834,11470,353,149,8760,2016,2016-07-01
14918,374,15014,1511,10079,261,260,8761,2016,2016-07-01
14919,297,15015,2802,10685,261,260,8762,2016,2016-07-01
14920,245,15016,1834,11470,353,149,8763,2016,2016-07-01
14921,37,15017,1534,10192,210,149,8764,2016,2016-07-01
14922,5,15018,2198,10365,340,155,8314,2016,2016-07-01
14923,108,15019,2648,11459,450,149,8683,2016,2016-07-01
14924,277,15020,2574,10121,311,343,8613,2015,2015-07-01
14925,118,15021,2803,10989,261,393,8765,2016,2016-07-01
14926,211,15022,1534,11098,507,149,8766,2016,2016-07-01
14927,211,15023,1511,11507,401,155,8767,2016,2016-07-01
14928,156,15024,2736,10029,353,162,8221,2016,2016-07-01
14929,139,15025,2574,10928,307,445,8768,2016,2016-07-01
14930,156,15026,2610,10029,353,162,8769,2016,2016-07-01
14931,118,15027,1511,10079,261,260,8770,2016,2016-07-01
14932,21,15028,2780,11488,383,162,8771,2016,2016-07-01
14933,22,15029,1834,10192,210,155,8772,2016,2016-07-01
14934,42,15030,2576,11484,342,149,8773,2016,2016-07-01
14935,42,15031,2576,11484,342,149,8563,2016,2016-07-01
14936,42,15032,2576,11508,342,149,8774,2016,2016-07-01
14937,42,15033,2576,11508,342,149,8775,2016,2016-07-01
14938,348,15034,1511,10079,261,260,8776,2016,2016-07-01
14939,42,15035,2414,10685,353,149,8777,2016,2016-07-01
14940,42,15036,2414,10685,353,149,8777,2016,2016-07-01
14941,42,15037,2414,10685,353,149,8777,2016,2016-07-01
14942,42,15038,2414,10685,353,149,8777,2016,2016-07-01
14943,42,15039,2414,10685,353,149,8777,2016,2016-07-01
14944,5,15040,2431,10671,299,343,8463,2016,2016-07-01
14945,41,15041,1924,10685,534,162,8778,2016,2016-07-01
14946,128,15042,2804,11469,535,155,8779,2016,2016-07-01
14947,128,15043,2804,11469,535,465,8779,2016,2016-07-01
14948,253,15044,2574,11464,180,149,8780,2016,2016-07-01
14949,108,15045,2683,11399,330,445,7627,2016,2016-02-21
14950,5,15046,2708,11500,252,155,8713,2016,2016-07-01
14951,423,15047,2504,11509,353,465,8781,2016,2016-07-01
14952,5,15048,2430,10671,299,149,8462,2016,2016-07-01
14953,5,15049,2603,11510,222,155,8782,2015,2015-07-01
14954,107,15050,1511,11287,399,149,8783,2016,2016-07-01
14955,5,15051,2430,10671,222,445,8784,2016,2016-02-21
14956,5,15052,2431,10671,299,149,8463,2016,2016-07-01
14957,41,15053,2805,10040,511,162,8785,2016,2016-07-01
14958,41,15054,1511,11318,314,240,8786,2016,2016-07-01
14959,41,15055,2019,11192,276,240,6643,2016,2016-07-01
14960,424,15056,2806,10433,536,320,8787,2015,2015-07-01
14961,107,15057,1615,11511,248,393,8788,2016,2016-07-01
14962,318,15058,2748,11442,505,465,8295,2016,2016-07-01
14963,156,15059,2610,11336,353,253,8430,2016,2016-07-01
14964,108,15060,2648,11369,450,343,7627,2016,2016-02-21
14965,308,15061,2275,10685,353,162,7038,2016,2016-07-01
14966,49,15062,2656,11440,316,438,8789,2016,2016-07-01
14967,425,15063,2091,10444,261,260,8578,2016,2016-07-01
14968,425,15064,1511,11192,261,260,8790,2016,2016-07-01
14969,115,15065,2807,11512,261,162,8791,2016,2016-07-01
14970,115,15066,1534,11513,423,162,8792,2016,2016-07-01
14971,168,15067,2808,10433,249,155,8793,2016,2016-07-01
14972,108,15068,2405,10345,252,155,7595,2016,2016-07-01
14973,108,15069,2640,10028,353,253,7869,2016,2016-02-14
14974,26,15070,2809,11072,256,155,8794,2016,2016-07-01
14975,26,15071,2809,11072,256,155,8794,2016,2016-07-01
14976,115,15072,2810,11018,248,149,8795,2016,2016-07-01
14977,115,15073,2396,11018,248,149,8796,2016,2016-07-01
14978,108,15074,1511,10079,305,162,8797,2016,2016-07-01
14979,115,15075,2717,11018,248,149,8798,2016,2016-07-01
14980,118,15076,1511,11018,261,260,8799,2016,2016-07-01
14981,244,15077,1511,11318,399,260,8800,2016,2016-07-01
14982,168,15078,2571,10079,261,155,8801,2016,2016-07-01
14983,298,15079,1511,11062,249,260,8802,2016,2016-07-01
14984,107,15080,1976,10079,252,465,8803,2016,2016-07-01
14985,107,15081,2765,10433,252,465,8804,2016,2016-07-01
14986,108,15082,2405,10528,252,435,8607,2015,2015-07-01
14987,107,15083,2765,10433,252,465,8804,2016,2016-07-01
14988,244,15084,1511,11318,261,260,8805,2016,2016-07-01
14989,31,15085,2796,10771,249,435,8806,2016,2016-07-01
14990,108,15086,2019,10761,512,162,8261,2016,2016-07-01
14991,108,15087,2730,10029,353,279,8141,2016,2016-07-01
14992,5,15088,1498,10433,399,155,8440,2016,2016-07-01
14993,5,15089,2708,11500,252,155,8713,2016,2016-07-01
14994,348,15090,2225,10444,261,260,8807,2016,2016-07-01
14995,108,15091,2467,10773,399,162,8808,2016,2016-07-01
14996,348,15092,1511,10079,261,260,8809,2016,2016-07-01
14997,13,15093,2091,10444,251,477,8810,2015,2015-07-01
14998,426,15094,1162,10058,282,155,8586,2016,2016-07-01
14999,50,15095,2051,10771,251,442,8811,2015,2015-07-01
15000,28,15096,2245,10029,353,299,8812,2016,2016-07-01
15001,108,15097,1908,10345,399,155,8620,2016,2016-07-01
15002,31,15098,1511,10962,251,299,8813,2016,2016-07-01
15003,5,15099,2669,11403,282,149,7883,2016,2016-07-01
15004,22,15100,1511,10029,254,155,8452,2016,2016-07-01
15005,356,15101,1534,10029,249,465,7737,2016,2016-07-01
15006,5,15102,2651,10439,451,155,8814,2016,2016-07-01
15007,354,15103,2811,10685,261,155,8815,2016,2016-07-01
15008,403,15104,1511,10263,537,260,8816,2015,2015-07-01
15009,359,15105,1511,11018,261,155,8817,2016,2016-07-01
15010,403,15106,1511,11192,510,260,8818,2016,2016-07-01
15011,277,15107,2496,10711,390,260,8819,2016,2016-07-01
15012,403,15108,1534,11192,261,465,8820,2016,2016-07-01
15013,5,15109,2198,10444,340,155,8442,2016,2016-07-01
15014,31,15110,1511,10685,249,155,8648,2016,2016-07-01
15015,115,15111,1834,10685,249,260,8821,2016,2016-07-01
15016,50,15112,1534,11118,500,155,8822,2016,2016-07-01
15017,13,15113,2091,10079,251,260,8823,2015,2015-07-01
15018,13,15114,2507,10079,251,260,8824,2016,2016-07-01
15019,5,15115,2708,11500,252,155,8713,2016,2016-07-01
15020,107,15116,2019,11192,342,445,8303,2016,2016-07-01
15021,243,15117,1511,10079,261,260,8825,2016,2016-07-01
15022,107,15118,1886,10058,252,240,4278,2016,2016-02-08
15023,107,15119,2204,11193,299,149,8826,2016,2016-07-01
15024,107,15120,2019,11192,342,445,8827,2016,2016-07-01
15025,107,15121,2204,11193,299,149,8826,2016,2016-07-01
15026,423,15122,2812,11514,258,465,8578,2016,2016-07-01
15027,423,15123,2504,11509,353,465,8781,2016,2016-07-01
15028,31,15124,1511,10685,249,155,8648,2016,2016-07-01
15029,96,15125,2511,10685,314,155,8828,2016,2016-07-01
15030,107,15126,1534,11495,526,149,8829,2016,2016-07-01
15031,107,15127,2204,11502,299,149,8826,2016,2016-07-01
15032,22,15128,1534,10789,251,444,8830,2016,2016-07-01
15033,5,15129,2651,10439,451,155,8831,2016,2016-07-01
15034,108,15130,2405,10345,252,155,8832,2016,2016-07-01
15035,108,15131,1908,10528,258,155,8833,2016,2016-07-01
15036,168,15132,1511,10079,401,260,8834,2016,2016-07-01
15037,107,15133,2019,11192,342,445,8827,2016,2016-07-01
15038,168,15134,2275,10079,401,260,8835,2016,2016-07-01
15039,264,15135,2091,10079,400,260,8836,2016,2016-07-01
15040,427,15136,1511,11507,261,260,8837,2015,2015-07-01
15041,107,15137,2019,11192,342,445,8827,2016,2016-07-01
15042,144,15138,1511,10079,251,260,8838,2015,2015-07-01
15043,428,15139,2245,10263,249,465,8839,2016,2016-07-01
15044,108,15140,2813,11369,500,260,8840,2015,2015-07-01
15045,31,15141,1511,10685,249,155,8648,2016,2016-07-01
15046,156,15142,2757,10887,450,149,8508,2016,2016-07-01
15047,375,15143,1886,10079,251,260,8841,2016,2016-07-01
15048,396,15144,1511,11515,313,299,8842,2016,2016-07-01
15049,108,15145,2685,11399,451,155,8843,2015,2015-09-06
15050,108,15146,2467,10029,353,395,7868,2016,2016-07-01
15051,169,15147,1886,11516,261,260,8844,2016,2016-07-01
15052,365,15148,1886,11192,249,260,8845,2016,2016-07-01
15053,162,15149,1511,10685,261,260,8846,2016,2016-07-01
15054,108,15150,2814,10528,375,320,8847,2014,2014-07-01
15055,282,15151,2815,11517,538,28,8848,2016,2016-07-01
15056,65,15152,1784,11095,261,260,8849,2016,2016-07-01
15057,31,15153,1511,10685,249,155,8648,2016,2016-07-01
15058,420,15154,1511,10685,249,155,8850,2016,2016-07-01
15059,277,15155,1511,10079,401,260,8851,2016,2016-07-01
15060,108,15156,2816,11473,248,155,8852,2016,2016-07-01
15061,5,15157,2431,10671,222,343,8853,2016,2016-02-21
15062,108,15158,2057,10846,340,151,4839,2015,2015-07-01
15063,108,15159,2212,10079,249,435,8854,2015,2015-07-01
