DisplayID;DisplayHole;DisplayDiagonal;Resolution;DisplayType;DisplayColorDepth;DisplayIllumination;DisplayRefreshRate
2934;;101.6 mm;480x800;Color TN-TFT LCD display;;Yes;
2935;;114.3 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
2936;;127 mm;720x1280;Color IPS TFT LCD display;;Yes;
2937;;114.3 mm;540x960;Color IPS TFT LCD display;;Yes;
2938;;114 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
2939;;118.8 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2940;;;;Monochrome STN LCD display;1 bit/pixel;ELP;
2941;;38.6 mm;;Monochrome STN LCD display;1 bit/pixel;ELP;
2942;;44.7 mm;176x220;Color TN-TFT LCD display;18 bit/pixel;Yes;
2943;;116 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
2944;;86.4 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
2945;;178 mm;600x1024;Color TN-TFT LCD display;24 bit/pixel;LED;
2946;;114.3 mm;480x854;Color TN-TFT LCD display;;Yes;
2947;;136.1 mm;1152x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
2948;;119.4 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
2949;;127 mm;480x854;Color TN-TFT LCD display;;Yes;
2950;;139.7 mm;800x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
2951;;304.8 mm;2160x1440;Color IPS TFT LCD display;24 bit/pixel;Yes;
2952;;274.3 mm;1920x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2953;;139.7 mm;;Color TN-TFT LCD display;24 bit/pixel;Yes;
2954;;172.72 mm;1080x1920;Color TN-TFT LCD display;24 bit/pixel;Yes;
2955;;203.2 mm;1080x1920;Color TN-TFT LCD display;24 bit/pixel;Yes;
2956;;114 mm;1440x1440;Color IPS TFT LCD display;24 bit/pixel;Yes;
2957;;267 mm;2560x1600;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2958;;101.6 mm;;Color TN-TFT LCD display;24 bit/pixel;Yes;
2959;;36.83 mm;280x280;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2960;;41.4 mm;320x320;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2961;;243.84 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
2962;;210 mm;1200x1920;Color IPS TFT LCD display;24 bit/pixel;LED;
2963;;66.8 mm;320x432;Color TN-TFT LCD display;18 bit/pixel;Yes;
2964;;132 mm;720x1280;Color ASV TFT LCD display;24 bit/pixel;Yes;
2965;;141.9 mm;1600x2560;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2966;;144.8 mm;1080x1920;Color ASV TFT LCD display;24 bit/pixel;Yes;
2967;;178 mm;1200x1920;Color ASV TFT LCD display;24 bit/pixel;Yes;
2968;;116.8 mm;720x1280;Color PVA TFT LCD display;24 bit/pixel;Yes;
2969;;243.84 mm;800x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2970;;32.5 mm;128x128;Color TN-TFT LCD display;;Yes;
2971;;114.3 mm;540x960;Color TN-TFT LCD display;24 bit/pixel;Yes;
2972;;139.7 mm;480x854;Color TN-TFT LCD display;24 bit/pixel;Yes;
2973;;119.3 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
2974;;256 mm;2560x1600;Color TN-TFT LCD display;24 bit/pixel;Yes;
2975;;109.2 mm;480x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
2976;;124.46 mm;1080x1920;Color TN-TFT LCD display;24 bit/pixel;Yes;
2977;;132.08 mm;1080x1920;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2978;;266.7 mm;2560x1600;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2979;;139.7 mm;1440x2560;Color PVA TFT LCD display;24 bit/pixel;Yes;
2980;;256 mm;1280x800;Color TN-TFT LCD display;24 bit/pixel;Yes;
2981;;178 mm;800x1280;Color IPS TFT LCD display;24 bit/pixel;LED;
2982;;114.3 mm;480x854;Color TN-TFT LCD display;18 bit/pixel;Yes;
2983;;114 mm;540x960;Color IPS TFT LCD display;24 bit/pixel;Yes;
2984;;101.6 mm;480x800;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2985;;109.2 mm;720x1280;Color TN-TFT LCD display;24 bit/pixel;Yes;
2986;;140 mm;1080x1920;Color PVA TFT LCD display;24 bit/pixel;Yes;
2987;;246.4 mm;1280x720;Color IPS TFT LCD display;24 bit/pixel;Yes;
2988;;129 mm;1440x2560;Color AM-OLED display;24 bit/pixel;Self-illuminating;
2989;;119.4 mm;1080x1920;Color IPS TFT LCD display;24 bit/pixel;Yes;
2990;;114.3 mm;480x800;Color PLS TFT LCD display;24 bit/pixel;Yes;
2991;;203.2 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2992;;;;color E Ink display;6 bit/pixel;;
2993;;238.76 mm;1280x800;Color IPS TFT LCD display;24 bit/pixel;Yes;
2994;;256.54 mm;1024x600;Color IPS TFT LCD display;24 bit/pixel;Yes;
2995;;89 mm;720x720;Color IPS TFT LCD display;24 bit/pixel;Yes;
2996;;149.86 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2997;;133.35 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2998;;159.26 mm;720x1280;Color IPS TFT LCD display;24 bit/pixel;Yes;
2999;;119.4 mm;480x854;Color IPS TFT LCD display;24 bit/pixel;Yes;
3000;;31.8 mm;144x168;color E Ink display;6 bit/pixel;;
