DeviceID,BrandID,ModelID,DisplayID,CameraID,ConnectivityID,OSID,PhysicalSpecID,ReleasedYear,ReleasedAnnounced
19656,108,19751,2019,10182,250,473,12065,2013,2013-07-01
19657,42,19752,3328,10040,406,486,12066,2013,2013-07-01
19658,42,19753,3328,10040,406,486,12067,2013,2013-07-01
19659,42,19754,3328,10040,406,486,12068,2013,2013-07-01
19660,42,19755,3328,11441,406,486,12069,2013,2013-07-01
19661,108,19756,3265,11783,250,486,12070,2013,2013-07-01
19662,168,19757,3329,11822,401,473,12071,2013,2013-07-01
19663,50,19758,2923,10192,251,473,12072,2013,2013-07-01
19664,418,18854,1834,10685,612,486,12073,2013,2013-07-01
19665,418,19759,2735,10685,612,514,12074,2013,2013-07-01
19666,418,19760,2735,10685,612,514,12075,2013,2013-07-01
19667,582,19761,2504,10079,428,533,11324,2013,2013-07-01
19668,108,19762,2571,10365,606,486,12008,2013,2013-07-01
19669,505,19763,2504,10079,250,533,11324,2013,2013-07-01
19670,5,19764,2627,10685,614,477,11252,2013,2013-07-01
19671,2,19765,2146,10901,636,559,11950,2013,2013-07-01
19672,205,19766,3330,10079,248,473,12076,2013,2013-07-01
19673,205,19767,3330,10079,261,473,12077,2013,2013-07-01
19674,556,19768,2146,10079,636,536,11951,2013,2013-07-01
19675,205,19769,3331,11646,408,473,12078,2013,2013-07-01
19676,205,19770,3331,11646,455,473,12079,2013,2013-07-01
19677,2,19771,2146,10901,636,536,11687,2013,2013-07-01
19678,65,19772,3332,10365,401,473,12080,2013,2013-07-01
19679,179,19773,3333,11674,408,473,12081,2013,2013-07-01
19680,5,19774,3242,11539,261,473,12082,2013,2013-07-01
19681,5,19775,3242,11539,261,473,12082,2013,2013-07-01
19682,390,19776,3334,10433,248,473,10372,2013,2013-07-01
19683,505,19777,2995,10263,580,512,10329,2014,2014-07-01
19684,390,19778,3335,10365,364,473,12083,2013,2013-07-01
19685,390,19779,2760,10433,248,473,7093,2013,2013-07-01
19686,89,19780,3224,10771,555,540,12084,2013,2013-07-01
19687,2,19781,2146,10901,636,536,11950,2013,2013-07-01
19688,556,19782,2146,10079,636,536,11951,2013,2013-07-01
19689,434,19783,3323,11029,364,473,12085,2013,2013-07-01
19690,434,19784,2561,11747,364,473,11372,2013,2013-07-01
19691,434,19785,3316,11641,599,332,12086,2013,2013-07-01
19692,13,19786,2781,11778,401,473,11707,2013,2013-07-01
19693,156,19787,3262,10444,408,473,12087,2013,2013-07-01
19694,13,19788,2781,11778,401,473,11973,2013,2013-07-01
19695,390,19789,2837,10433,563,473,11256,2013,2013-07-01
19696,396,19790,1968,10444,406,514,12088,2013,2013-07-01
19697,89,19791,3224,10771,551,540,12089,2013,2013-07-01
19698,108,19792,3314,10711,411,473,11977,2013,2013-07-01
19699,118,19793,1511,10079,408,514,12090,2013,2013-07-01
19700,118,19794,2801,10444,408,514,12091,2013,2013-07-01
19701,341,19795,2948,10365,527,486,12092,2013,2013-07-01
19702,108,19796,3336,11507,593,486,12093,2013,2013-07-01
19703,2,19797,2146,10901,636,536,11687,2013,2013-07-01
19704,5,19798,2627,11301,614,477,12094,2013,2013-07-01
19705,5,19799,2627,10685,614,477,12094,2013,2013-07-01
19706,5,19800,2627,11301,614,477,11252,2013,2013-07-01
19707,5,19801,2627,11301,614,477,12095,2013,2013-07-01
19708,108,19802,3265,11791,250,486,12096,2013,2013-07-01
19709,42,19803,3152,11639,250,473,12097,2014,2014-07-01
19710,156,19804,3180,11018,375,507,12098,2013,2013-07-01
19711,5,19805,3337,10433,435,554,12099,2011,2011-07-01
19712,225,19806,2804,10685,382,514,12100,2013,2013-07-01
19713,142,19807,3338,10365,261,514,12101,2013,2013-07-01
19714,5,19808,2627,11301,555,477,12102,2013,2013-07-01
19715,108,19809,2834,10888,508,259,12103,2013,2013-07-01
19716,267,19810,1886,11192,261,514,12104,2013,2013-07-01
19717,556,19811,2146,10079,636,536,11951,2013,2013-07-01
19718,459,19812,3217,10771,364,473,11734,2013,2013-07-01
19719,11,19813,2045,10685,617,473,12105,2013,2013-07-01
19720,98,19814,2665,11728,250,473,12106,2013,2013-07-01
19721,98,19815,2665,11728,585,473,12107,2013,2013-07-01
19722,156,19816,3175,11018,375,473,12108,2013,2013-07-01
19723,5,19817,2627,11301,614,477,12109,2013,2013-07-01
19724,2,19818,2146,10901,636,536,11950,2013,2013-07-01
19725,56,19819,3306,11802,616,540,11906,2013,2013-07-01
19726,492,19820,3339,10029,251,473,12110,2013,2013-07-01
19727,107,19821,2212,11724,249,473,12111,2013,2013-07-01
19728,107,19822,2212,11724,249,473,12111,2013,2013-07-01
19729,107,19823,2212,11724,249,473,12111,2013,2013-07-01
19730,583,19824,3340,11588,364,473,12112,2013,2013-07-01
19731,179,19825,3031,10079,590,473,12113,2013,2013-07-01
19732,179,19826,3341,10365,401,514,12114,2013,2013-07-01
19733,168,19827,2245,11657,401,473,12115,2013,2013-07-01
19734,352,19828,2803,11823,364,473,12116,2013,2013-07-01
19735,115,19829,1834,11824,251,473,12117,2013,2013-07-01
19736,5,19830,3242,11539,261,473,12082,2013,2013-07-01
19737,156,19831,3278,10079,251,486,11821,2013,2013-07-01
19738,156,19832,3278,10079,401,486,12118,2013,2013-07-01
19739,108,19833,2834,10888,508,259,11938,2013,2013-07-01
19740,2,19834,2146,10901,636,536,11687,2013,2013-07-01
19741,38,19835,3339,10079,401,510,12119,2013,2013-07-01
19742,5,19836,3233,10079,250,473,11540,2013,2013-07-01
19743,5,19837,2627,11301,614,477,11828,2013,2013-07-01
19744,2,19838,2146,10901,636,536,11950,2013,2013-07-01
19745,5,19839,3007,10079,375,473,11162,2013,2013-07-01
19746,5,19840,3007,10079,249,473,12120,2013,2013-07-01
19747,115,19841,3236,10886,453,486,12121,2013,2013-07-01
19748,583,19842,3021,11588,248,473,12122,2013,2013-07-01
19749,583,19843,3021,11588,248,473,12123,2013,2013-07-01
19750,31,19845,3342,11825,635,507,12125,2012,2012-07-01
19751,31,19846,3342,11825,635,507,12125,2012,2012-07-01
19752,31,19847,3342,11825,635,507,12125,2012,2012-07-01
19753,556,19848,2146,10079,636,536,11951,2013,2013-07-01
19754,41,19849,2437,10345,261,486,12126,2013,2013-07-01
19755,41,19850,1511,10685,261,486,12127,2013,2013-07-01
19756,107,19851,3271,11826,563,473,12128,2013,2013-07-01
19757,542,19852,3067,10433,261,473,12129,2013,2013-07-01
19758,108,19853,2019,10182,652,473,12130,2013,2013-07-01
19759,542,19854,2544,10433,261,473,12131,2013,2013-07-01
19760,556,19855,2146,10079,636,536,11749,2013,2013-07-01
19761,5,19856,2627,11301,614,477,12132,2013,2013-07-01
19762,5,19857,3320,11816,250,473,12133,2013,2013-07-01
19763,2,19858,2146,10901,636,559,11687,2013,2013-07-01
19764,2,19859,2146,10901,636,536,11687,2013,2013-07-01
19765,556,19860,2146,10079,636,536,11749,2013,2013-07-01
19766,2,19861,2146,10901,636,536,11952,2013,2013-07-01
19767,41,19862,2801,10434,401,473,12134,2013,2013-07-01
19768,107,19863,3343,10444,249,473,12135,2013,2013-07-01
19769,107,19864,3343,10444,249,473,12136,2013,2013-07-01
19770,107,19865,3343,10444,249,473,12135,2013,2013-07-01
19771,107,19866,3343,10444,249,473,12136,2013,2013-07-01
19772,556,19867,2146,10079,636,536,11951,2013,2013-07-01
19773,107,19868,3343,10444,249,473,12135,2013,2013-07-01
19774,2,19869,2146,10901,636,536,11950,2013,2013-07-01
19775,5,19870,3126,11046,364,477,12137,2013,2013-07-01
19776,5,19871,3126,11046,401,477,12138,2013,2013-07-01
19777,156,19872,3242,11785,250,486,12139,2013,2013-07-01
19778,108,19873,2019,11783,493,473,12140,2013,2013-07-01
19779,107,19874,2225,11504,261,473,12141,2013,2013-07-01
19780,107,19875,2225,11504,261,473,12141,2013,2013-07-01
19781,107,19876,2225,11782,261,473,12141,2013,2013-07-01
19782,107,19877,2225,11782,261,473,12141,2013,2013-07-01
19783,107,19878,3344,11827,401,486,12142,2013,2013-07-01
19784,5,19879,2627,11301,614,477,10780,2013,2013-07-01
19785,107,19880,1834,10685,401,473,12143,2013,2013-07-01
19786,107,19881,1834,10685,401,473,12143,2013,2013-07-01
19787,107,19882,1834,10685,401,473,12144,2013,2013-07-01
19788,5,19883,2856,10079,375,507,12145,2012,2012-07-01
19789,5,19884,2627,11301,401,477,12146,2013,2013-07-01
19790,5,19885,3126,11046,364,477,12147,2013,2013-07-01
19791,31,19886,3067,10985,527,510,10610,2013,2013-07-01
19792,107,19887,3344,11827,401,486,12142,2013,2013-07-01
19793,107,19888,3262,11633,261,514,12029,2013,2013-07-01
19794,50,19889,1834,11142,249,319,12148,2013,2013-07-01
19795,50,19890,2837,10433,563,319,12149,2013,2013-07-01
19796,50,19891,2837,10433,401,319,12150,2013,2013-07-01
19797,11,19892,3130,10989,563,473,12151,2013,2013-07-01
19798,11,19893,1875,10433,371,473,12152,2013,2013-07-01
19799,5,19894,2627,11301,614,477,11252,2013,2013-07-01
19800,38,19895,1834,11262,428,477,12153,2014,2014-07-01
19801,42,19896,3152,11639,250,473,12154,2013,2013-07-01
19802,42,19897,3152,11639,250,473,12097,2013,2013-07-01
19803,5,19898,3007,10079,375,473,11162,2013,2013-07-01
19804,5,19899,3126,11046,401,477,12155,2013,2013-07-01
19805,11,19900,3345,10771,659,473,12156,2013,2013-07-01
19806,42,19901,3346,11441,406,463,12157,2013,2013-07-01
19807,5,19902,3126,11046,401,477,12158,2013,2013-07-01
19808,5,19903,2627,11301,614,477,11252,2013,2013-07-01
19809,107,19904,2212,11142,375,473,11664,2013,2013-07-01
19810,253,19905,2847,10685,261,320,12159,2014,2014-07-01
19811,42,19906,3152,11639,250,473,12097,2013,2013-07-01
19812,5,19907,3347,11569,582,484,12160,2012,2012-07-01
19813,5,19908,3347,11569,404,484,12160,2012,2012-07-01
19814,5,19909,3347,11569,563,473,12161,2012,2012-07-01
19815,31,19910,3067,11569,527,486,12162,2013,2013-07-01
19816,31,19911,3067,11569,563,507,12163,2013,2013-07-01
19817,156,19912,3242,11461,251,486,11752,2013,2013-07-01
19818,11,19913,2837,10771,606,473,12164,2013,2013-07-01
19819,49,19914,3285,10079,401,473,12165,2013,2013-07-01
19820,108,19915,3243,10771,261,473,11586,2014,2014-07-01
19821,49,19916,3285,10079,428,473,11918,2013,2013-07-01
19822,142,19917,3219,10433,599,510,12166,2013,2013-07-01
19823,108,19918,3243,10771,248,473,11760,2013,2013-07-01
19824,584,18741,2735,10365,660,486,12167,2013,2014-07-01
19825,28,19919,3193,10079,261,486,12168,2013,2013-07-01
19826,584,19920,1834,11192,661,319,12169,2013,2013-07-01
19827,584,19921,1834,11192,661,319,12170,2013,2013-07-01
19828,585,19922,3348,10771,401,477,12171,2013,2013-07-01
19829,156,19923,3349,11461,320,486,12172,2013,2013-07-01
19830,11,19924,2045,10685,617,473,12173,2013,2013-07-01
19831,108,19925,2019,11783,493,473,12174,2013,2013-07-01
19832,341,19926,2706,10918,408,514,12104,2013,2013-07-01
19833,108,19927,2212,11657,411,486,12175,2013,2013-07-01
19834,5,19928,1499,11569,371,486,12176,2013,2013-07-01
19835,42,19929,3246,11639,428,473,12177,2013,2013-07-01
19836,585,19930,3348,10771,428,477,12178,2013,2013-07-01
19837,118,19931,2346,10079,406,510,12179,2013,2013-07-01
19838,118,19932,1511,11806,261,319,12180,2013,2013-07-01
19839,172,19933,2057,10444,408,473,12181,2013,2013-07-01
19840,104,19934,2493,11806,382,473,12182,2013,2013-07-01
19841,5,19935,3007,10079,375,473,12183,2013,2013-07-01
19842,5,19936,1499,11569,371,473,12184,2013,2013-07-01
19843,2,19937,2743,11828,658,495,12185,2012,2012-07-01
19844,2,19938,2743,11685,658,560,12185,2012,2012-07-01
19845,2,19939,2743,11685,658,560,12186,2012,2012-07-01
19846,2,19940,2743,11828,658,560,12187,2012,2012-07-01
19847,2,19941,2146,10901,636,536,11952,2013,2013-07-01
19848,31,19942,2461,11086,448,510,12188,2013,2013-07-01
19849,31,19943,2461,11086,448,510,12188,2013,2013-07-01
19850,108,19944,3350,11829,371,412,12189,2013,2013-07-01
19851,2,19945,3099,11830,434,561,10783,2013,2013-07-01
19852,2,19946,3351,11831,556,562,12190,2012,2012-07-01
19853,5,19947,3312,10079,261,473,12191,2013,2013-07-01
19854,5,19948,3312,10079,261,473,12191,2013,2013-07-01
19855,11,19949,3352,10989,248,514,12192,2013,2013-07-01
19856,2,19950,2743,11828,434,563,12193,2013,2013-07-01
19857,2,19951,2743,11828,658,495,12187,2012,2012-07-01
19858,2,19952,2894,11573,556,555,12194,2011,2011-07-01
19859,2,19953,2894,11573,556,564,12195,2011,2011-07-01
19860,107,19954,2336,10029,261,473,11088,2013,2013-07-01
19861,5,19955,3233,10079,250,473,11540,2013,2013-07-01
19862,515,19956,2472,11805,493,532,12052,2013,2013-07-01
19863,5,19957,2960,10989,332,486,12196,2013,2013-07-01
19864,156,19958,3175,11018,375,473,12197,2013,2013-07-01
19865,108,19959,2225,11018,248,486,12198,2013,2013-07-01
19866,556,19960,2146,10079,636,536,11749,2013,2013-07-01
19867,2,19961,2146,10901,636,536,11952,2013,2013-07-01
19868,2,19962,2894,11573,662,564,12199,2011,2011-07-01
19869,65,19963,2425,10685,251,473,11088,2013,2013-07-01
19870,2,19964,2894,11573,556,564,9403,2011,2011-07-01
19871,41,19965,2949,11747,408,473,12200,2013,2013-07-01
19872,515,19966,3353,11832,593,542,12201,2013,2013-07-01
19873,108,19967,2019,11833,493,473,12130,2013,2013-07-01
19874,2,19968,2894,11573,662,564,12202,2011,2011-07-01
19875,2,19969,3354,11504,663,565,12203,2009,2009-07-01
19876,465,19970,2665,11728,585,473,12107,2013,2013-07-01
19877,5,19971,2593,11834,261,486,12204,2013,2013-07-01
19878,5,19972,3355,11835,406,486,12205,2013,2013-07-01
19879,108,19973,2019,10182,250,473,12206,2013,2013-07-01
19880,5,19974,2225,10444,411,473,12207,2013,2013-07-01
19881,156,19975,3175,11770,250,486,12208,2013,2013-07-01
19882,156,19976,3009,11737,375,473,12209,2013,2013-07-01
19883,156,19977,3176,11766,250,486,12210,2013,2013-07-01
19884,156,19978,3176,11766,250,486,12211,2013,2013-07-01
19885,156,19979,3176,11766,250,486,12212,2013,2013-07-01
19886,156,19980,2819,11766,250,486,12210,2013,2013-07-01
19887,156,19981,2819,11766,250,486,12213,2013,2013-07-01
19888,2,19982,3327,10345,662,566,12214,2011,2010-06-07
19889,556,19983,3327,10345,662,567,12215,2011,2011-01-11
19890,2,19984,3327,10345,662,566,12214,2011,2011-07-01
19891,2,19985,3327,10888,658,557,12216,2012,2012-07-01
19892,5,19986,3320,11816,250,514,12003,2013,2013-07-01
19893,2,19987,2146,11821,636,558,12217,2012,2012-07-01
19894,2,19988,2146,11821,636,558,12062,2012,2012-07-01
19895,2,19989,2146,11821,636,558,12061,2012,2012-07-01
19896,5,19990,2627,11301,614,477,12218,2013,2013-07-01
19897,515,19991,3353,11836,630,542,12219,2013,2013-07-01
19898,536,19992,2415,10758,261,514,12220,2013,2013-07-01
19899,80,19993,3356,11837,375,473,12221,2013,2013-07-01
19900,368,19994,3357,11086,608,507,12222,2013,2013-07-01
19901,558,19995,2735,10365,382,514,12223,2013,2013-07-01
19902,211,19996,2425,11142,261,514,12224,2013,2013-07-01
19903,5,19997,3358,11547,371,486,12225,2013,2013-07-01
19904,26,19998,2245,10079,401,514,12226,2013,2013-07-01
19905,168,19999,3329,10685,364,473,12227,2013,2013-07-01
19906,42,20000,3261,10030,250,473,11759,2013,2013-07-01
19907,5,20001,2835,11730,250,473,11533,2013,2013-07-01
19908,41,20002,3262,10444,261,486,12228,2013,2013-07-01
19909,31,20003,2045,10029,401,486,11747,2013,2013-07-01
19910,5,20004,2835,11730,250,373,11533,2013,2013-07-01
19911,585,20005,3348,10771,428,477,12229,2013,2013-07-01
19912,585,20006,3348,10771,428,477,12178,2013,2013-07-01
19913,108,20007,3094,10437,406,486,11098,2013,2013-07-01
19914,585,20008,3348,10771,401,477,12230,2013,2013-07-01
19915,42,20009,3261,10030,250,473,11759,2013,2013-07-01
19916,586,20010,3359,10437,608,507,12231,2013,2013-07-01
19917,546,20011,3267,10029,428,473,12232,2013,2013-07-01
19918,586,20012,3255,10437,371,486,12233,2013,2013-07-01
19919,546,20013,3267,10029,428,473,12234,2013,2013-07-01
19920,587,20014,2185,10345,261,319,11575,2013,2013-07-01
19921,108,20015,2983,10528,411,486,12051,2013,2013-07-01
19922,42,20016,3152,11639,250,473,12235,2013,2013-07-01
19923,108,20017,3313,11783,493,473,12236,2013,2013-07-01
19924,5,20018,3007,10079,375,473,11550,2013,2013-07-01
19925,5,20019,3242,11539,248,486,12237,2013,2013-07-01
19926,108,20020,2019,10182,652,473,12130,2013,2013-07-01
19927,98,20021,2665,11728,250,473,11397,2013,2013-07-01
19928,588,20022,2706,11770,638,510,12238,2013,2013-07-01
19929,323,20023,3360,10782,453,510,12239,2013,2013-07-01
19930,368,20024,3357,10782,608,507,12240,2013,2013-07-01
19931,98,20025,2665,11728,250,473,11397,2013,2013-07-01
19932,156,20026,3009,11737,375,473,12209,2013,2013-07-01
19933,168,20027,2555,11657,661,514,12241,2013,2013-07-01
19934,253,20028,2393,11504,406,473,12242,2013,2013-07-01
19935,253,20029,2393,11504,406,473,12242,2013,2013-07-01
19936,38,20030,2212,10365,527,473,10401,2014,2014-07-01
19937,589,20031,2983,11838,531,473,12243,2013,2013-07-01
19938,211,20032,2415,11318,401,319,12244,2013,2013-07-01
19939,264,20033,2415,10685,428,473,12245,2013,2013-07-01
19940,264,20034,2922,10263,248,463,12246,2013,2013-07-01
19941,13,20035,2212,11839,527,514,12247,2013,2013-07-01
19942,5,20036,2664,11840,406,486,12248,2013,2013-07-01
19943,5,20037,2835,11730,250,473,12249,2013,2013-07-01
19944,50,20038,2983,10365,530,514,12250,2013,2013-07-01
19945,96,20039,3216,11764,371,514,12251,2013,2013-07-01
19946,5,20040,2835,10685,250,473,11091,2013,2013-07-01
19947,264,20041,3148,10365,401,473,12252,2013,2013-07-01
19948,5,20042,3361,10079,251,473,12253,2013,2013-07-01
19949,41,20043,3138,10685,428,486,12254,2013,2013-07-01
19950,590,20044,3236,10433,401,507,12255,2013,2013-07-01
19951,5,20045,3362,11018,251,486,12256,2013,2013-07-01
19952,5,20046,3233,10079,401,473,12257,2013,2013-07-01
19953,5,20047,3233,10079,250,473,12258,2013,2013-07-01
19954,42,20048,3261,10030,250,473,11759,2013,2013-07-01
19955,98,20049,2665,11728,250,473,12259,2013,2013-07-01
19956,156,20050,3175,10365,411,486,12260,2013,2013-07-01
19957,505,20051,3363,11797,530,568,12261,2013,2013-07-01
19958,41,20052,2735,10365,261,507,12262,2013,2013-07-01
19959,98,20053,2885,11841,530,428,12263,2013,2013-07-01
19960,465,20054,3193,11662,493,473,12264,2013,2013-07-01
19961,591,20055,3364,10886,453,486,12265,2013,2013-07-01
19962,592,20056,3365,10782,590,486,12266,2013,2013-07-01
19963,418,20057,2735,10365,651,319,12267,2013,2013-07-01
19964,156,20058,3242,11770,251,486,12268,2013,2013-07-01
19965,593,20059,1511,10365,597,514,12269,2013,2013-07-01
19966,465,20060,2504,11662,493,473,12270,2013,2013-07-01
19967,465,20061,2504,11662,493,473,12271,2013,2013-07-01
19968,5,20062,1499,11569,249,473,11974,2013,2013-07-01
19969,536,20063,3366,11009,251,514,12272,2013,2013-07-01
19970,31,20065,1499,11756,606,486,11513,2013,2013-07-01
19971,98,20066,2885,11841,530,507,12274,2013,2013-07-01
19972,549,20067,2664,11592,527,510,12275,2013,2013-07-01
19973,108,20068,2185,10528,261,486,12276,2013,2013-07-01
19974,5,20069,2835,11730,250,473,12249,2013,2013-07-01
19975,13,20070,3140,10263,584,514,11993,2013,2013-07-01
19976,515,20071,3367,11842,375,542,12277,2013,2013-07-01
19977,5,20072,3233,10079,250,473,12258,2013,2013-07-01
19978,156,20073,3009,11737,249,473,12278,2013,2013-07-01
19979,5,20074,3233,10079,250,473,12258,2013,2013-07-01
19980,5,20075,2835,11730,250,473,12279,2013,2013-07-01
19981,156,20076,2783,11018,411,473,11873,2013,2013-07-01
19982,546,20077,2245,10029,375,486,12280,2013,2013-07-01
19983,546,20078,2245,10029,375,486,12281,2013,2013-07-01
19984,546,20079,3229,11843,250,486,12282,2013,2013-07-01
19985,546,20080,3229,11843,250,486,12283,2013,2013-07-01
19986,5,20081,2769,10079,664,569,12284,2013,2013-07-01
19987,5,20082,3025,11018,630,569,12285,2013,2013-07-01
19988,5,20083,2835,11730,250,473,11533,2013,2013-07-01
19989,5,20084,2835,11730,250,473,11163,2013,2013-07-01
19990,42,20085,3368,10079,250,486,12286,2013,2013-07-01
19991,505,20086,3286,10079,375,570,12287,2013,2013-07-01
19992,505,20087,3286,10079,375,570,12288,2013,2013-07-01
19993,515,20088,3353,11836,630,542,12289,2013,2013-07-01
19994,13,20089,1886,10365,401,514,12290,2013,2013-07-01
19995,31,20090,3140,11793,406,542,11827,2013,2013-07-01
19996,582,20091,3096,10079,411,570,12291,2013,2013-07-01
19997,515,20092,3353,11836,630,542,12292,2013,2013-07-01
19998,553,20093,3216,11641,453,486,12293,2012,2012-07-01
19999,505,20094,3369,11018,585,533,12294,2013,2013-07-01
20000,515,20095,3353,11832,593,542,12295,2013,2013-07-01
20001,341,20096,1511,11844,401,514,12296,2013,2013-07-01
20002,589,20097,3262,10263,653,514,12297,2013,2013-07-01
20003,26,20098,2983,10365,249,514,12298,2013,2013-07-01
20004,5,20099,2856,10079,375,507,12299,2012,2012-07-01
20005,5,20100,2856,10079,375,510,12300,2012,2012-07-01
20006,108,20101,3313,11783,493,473,11975,2013,2013-07-01
20007,108,20102,2019,11833,493,473,12064,2013,2013-07-01
20008,108,20103,3265,11783,250,486,12096,2013,2013-07-01
20009,108,20104,2019,10029,652,473,11751,2013,2013-07-01
20010,539,20105,1834,11142,665,514,12301,2013,2013-07-01
20011,118,20106,1968,10365,406,514,12302,2013,2013-07-01
20012,108,20107,3265,11791,250,473,12303,2013,2013-07-01
20013,5,20108,3370,11546,371,486,12304,2013,2013-07-01
20014,5,20109,3106,11845,261,486,12305,2013,2013-07-01
20015,546,20110,3193,10365,602,507,12306,2013,2013-07-01
20016,594,20111,2938,10444,665,484,12307,2012,2012-07-01
20017,594,18741,3138,10079,401,486,12308,2013,2014-07-01
20018,118,20112,2240,10444,406,319,12309,2013,2013-07-01
20019,5,20113,3128,10079,250,473,12310,2013,2013-07-01
20020,5,20114,3371,10365,261,473,11520,2013,2013-07-01
20021,595,20115,2872,10365,401,473,12311,2013,2013-07-01
20022,596,20116,3372,10165,527,486,12312,2013,2013-07-01
20023,156,20117,2783,11737,375,473,11535,2013,2013-07-01
20024,108,20118,2593,11547,404,428,12313,2012,2012-07-01
20025,108,20119,3373,11835,406,571,12314,2011,2011-07-01
20026,108,20120,2212,10079,401,486,12315,2013,2013-07-01
20027,142,20121,3374,11788,453,486,12316,2013,2013-07-01
20028,546,20122,3375,10079,411,486,12317,2013,2013-07-01
20029,549,20123,3004,10079,539,507,12318,2013,2013-07-01
20030,41,20124,2393,11158,539,522,12319,2013,2013-07-01
20031,570,20125,3376,11086,590,473,12320,2013,2013-07-01
20032,142,20126,3236,11788,453,486,12321,2013,2013-07-01
20033,597,20127,2837,11846,455,319,12322,2013,2013-07-01
20034,597,20128,2837,11846,455,319,12323,2013,2013-07-01
20035,50,20129,3377,11546,408,507,12324,2013,2013-07-01
20036,5,20130,2835,10685,250,473,12325,2013,2013-07-01
20037,5,20131,2835,11730,250,473,11533,2013,2013-07-01
20038,5,20132,3233,10079,250,473,12326,2013,2013-07-01
20039,42,20133,2801,11724,251,473,11949,2013,2013-07-01
20040,505,20134,3369,11018,585,533,12294,2013,2013-07-01
20041,31,20135,2148,11526,404,486,12327,2013,2013-07-01
20042,98,20136,2798,10664,608,571,12328,2011,2011-07-01
20043,5,20137,2835,11730,250,473,12249,2013,2013-07-01
20044,5,20138,3188,10079,635,532,12329,2013,2013-07-01
20045,5,20139,3145,11847,401,507,12330,2012,2012-07-01
20046,350,20140,3180,10079,406,542,12331,2013,2013-07-01
20047,42,20141,3261,10030,250,473,12332,2013,2013-07-01
20048,5,20142,2835,11730,250,473,12333,2013,2013-07-01
20049,5,20143,2835,11730,250,473,12333,2013,2013-07-01
20050,50,20144,2405,10444,406,486,12334,2013,2013-07-01
20051,5,20145,3007,10079,249,473,11722,2013,2013-07-01
20052,31,20146,3378,11112,408,473,12335,2013,2013-07-01
20053,31,20147,3378,11112,408,473,12335,2013,2013-07-01
20054,13,20148,2185,11112,261,473,12001,2013,2013-07-01
20055,107,20149,1834,10685,261,473,12144,2013,2013-07-01
20056,433,20150,2643,11696,248,473,12336,2013,2013-07-01
20057,42,20151,3368,10079,250,486,12337,2013,2013-07-01
20058,363,20152,3379,10079,401,510,12338,2013,2013-07-01
20059,131,20153,2621,11848,531,473,12339,2013,2013-07-01
20060,5,20154,3233,10079,428,473,12258,2013,2013-07-01
20061,107,20155,1511,10079,261,514,12340,2013,2013-07-01
20062,107,20156,1511,10079,261,514,12340,2013,2013-07-01
20063,107,20157,1511,10079,261,514,12340,2013,2013-07-01
20064,156,20158,2783,11737,375,473,12341,2013,2013-07-01
20065,42,20159,3152,11639,250,473,12097,2013,2013-07-01
20066,5,20160,2225,10444,411,319,12342,2013,2013-07-01
20067,131,20161,3002,11849,531,514,12343,2013,2013-07-01
20068,552,20162,3380,11787,453,510,12344,2012,2012-07-01
20069,188,20163,2934,11655,261,510,12345,2013,2013-07-01
20070,209,20164,3106,11850,261,510,12346,2013,2013-07-01
20071,115,20165,3323,11851,453,486,12347,2013,2013-07-01
20072,41,20166,3269,11504,261,486,12348,2013,2013-07-01
20073,41,20167,2393,11852,406,486,12349,2013,2013-07-01
20074,156,20168,2393,11547,401,484,12350,2013,2013-07-01
20075,552,20169,2238,11846,620,510,12351,2013,2013-07-01
20076,552,20170,2275,11853,406,510,12352,2012,2012-07-01
20077,5,20171,3320,11816,250,514,12133,2013,2013-07-01
20078,98,20172,2665,11728,250,473,12106,2013,2013-07-01
20079,5,20173,2225,10444,411,319,12353,2013,2013-07-01
20080,5,20174,2225,10444,375,319,12354,2013,2013-07-01
20081,575,20175,3096,10079,411,570,12291,2013,2013-07-01
20082,515,20176,3353,11832,593,542,12355,2013,2013-07-01
20083,552,20177,1511,11853,406,514,12356,2013,2013-07-01
20084,131,20178,2275,11853,531,514,12357,2013,2013-07-01
20085,50,20179,2581,10139,261,486,12358,2013,2013-07-01
20086,5,20180,3320,11816,251,514,12133,2013,2013-07-01
20087,41,20181,1511,10685,261,486,12127,2013,2013-07-01
20088,131,20182,3381,11770,531,514,12359,2013,2013-07-01
20089,553,20183,3360,11747,599,319,12360,2013,2013-07-01
20090,5,20184,2980,11569,248,473,12361,2013,2013-07-01
20091,5,20185,3145,11018,629,486,12362,2012,2012-07-01
20092,5,20186,3146,10433,248,473,12363,2013,2013-07-01
20093,598,20187,3382,11733,248,507,12364,2013,2013-07-01
20094,598,20188,3382,11733,248,507,12365,2013,2013-07-01
20095,49,20189,3285,10079,428,473,12366,2013,2013-07-01
20096,108,20190,2185,10528,261,486,12276,2013,2013-07-01
20097,31,20191,2872,10685,406,473,12367,2013,2013-07-01
20098,41,20192,2212,10685,625,473,12368,2013,2013-07-01
20099,156,20193,3237,11766,250,477,12369,2013,2013-07-01
20100,156,20194,3176,11766,250,473,12211,2013,2013-07-01
20101,5,20195,3007,10079,375,473,12370,2013,2013-07-01
20102,11,20196,1345,10771,371,473,12371,2013,2013-07-01
20103,317,20197,2238,11854,248,510,11909,2013,2013-07-01
20104,50,20198,2872,11318,408,319,12372,2013,2013-07-01
